model_instance_id,sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,communication_overhead_sec,communication_overhead_ratio,path,entry_worker_id,terminal_worker_id,assigned_partition_id,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,worker3_compute_time_sec,worker3_request_bytes,worker3_response_bytes
model_0,6953,1,0.5305864810943604,4,4,1,1,0.9978952407836914,2889202,0.28974461555480957,0.24084186553955078,0.45391632489919975,worker1->worker3,worker1,worker3,0,0.19180035591125488,787827,1050072,0.0,0,0,0.09794425964355469,1049991,1312
model_0,6954,1,0.2700307369232178,2,2,1,0,0.988908588886261,789138,0.18689656257629395,0.08313417434692383,0.3078693014512741,worker1,worker1,worker1,0,0.18689656257629395,787827,1311,0.0,0,0,0.0,0,0
model_0,6955,1,0.5496771335601807,6,3,0,2,0.9747723340988159,2889202,0.3615128993988037,0.18816423416137695,0.34231774012985394,worker1->worker3->worker3,worker1,worker3,0,0.18356680870056152,787827,1050072,0.0,0,0,0.1779460906982422,1049991,1312
model_0,6956,1,0.27065539360046387,5,5,1,0,0.8465158343315125,789139,0.18645620346069336,0.08419919013977051,0.3110937085704772,worker1,worker1,worker1,0,0.18645620346069336,787827,1312,0.0,0,0,0.0,0,0
model_0,6957,1,0.31589198112487793,6,6,1,0,0.9981929659843445,789139,0.18392276763916016,0.13196921348571777,0.4177668993552195,worker1,worker1,worker1,0,0.18392276763916016,787827,1312,0.0,0,0,0.0,0,0
model_0,6958,1,0.2932772636413574,0,0,1,0,0.8404185175895691,789139,0.18474435806274414,0.10853290557861328,0.3700692792583331,worker1,worker1,worker1,0,0.18474435806274414,787827,1312,0.0,0,0,0.0,0,0
model_0,6959,1,0.2709498405456543,0,0,1,0,0.8332162499427795,789139,0.18428754806518555,0.08666229248046875,0.31984625754325324,worker1,worker1,worker1,0,0.18428754806518555,787827,1312,0.0,0,0,0.0,0,0
model_0,6960,1,0.4747321605682373,2,2,1,1,0.9484201073646545,2889202,0.2803218364715576,0.1944103240966797,0.40951580753235156,worker1->worker3,worker1,worker3,0,0.18428683280944824,787827,1050072,0.0,0,0,0.09603500366210938,1049991,1312
model_0,6961,1,0.26914358139038086,6,6,1,0,0.983639657497406,789138,0.18708109855651855,0.0820624828338623,0.3049022473801235,worker1,worker1,worker1,0,0.18708109855651855,787827,1311,0.0,0,0,0.0,0,0
model_0,6962,1,0.3163001537322998,9,9,1,0,0.981945812702179,789138,0.18450522422790527,0.13179492950439453,0.416676779790436,worker1,worker1,worker1,0,0.18450522422790527,787827,1311,0.0,0,0,0.0,0,0
model_0,6963,1,0.2695341110229492,6,6,1,0,0.9966069459915161,789139,0.1836409568786621,0.08589315414428711,0.318672667508766,worker1,worker1,worker1,0,0.1836409568786621,787827,1312,0.0,0,0,0.0,0,0
model_0,6964,1,0.318850040435791,1,1,1,0,0.820763885974884,789138,0.18443560600280762,0.1344144344329834,0.42156003571230954,worker1,worker1,worker1,0,0.18443560600280762,787827,1311,0.0,0,0,0.0,0,0
model_0,6965,1,0.2674717903137207,5,5,1,0,0.8339391946792603,789139,0.18347668647766113,0.08399510383605957,0.3140335051316655,worker1,worker1,worker1,0,0.18347668647766113,787827,1312,0.0,0,0,0.0,0,0
model_0,6966,1,0.684654712677002,2,2,1,3,0.9475926756858826,2889202,0.44319677352905273,0.24145793914794922,0.35267111242665367,worker1->worker3->worker3,worker1,worker3,0,0.18435978889465332,787827,1050072,0.0,0,0,0.2588369846343994,1049991,1312
model_0,6967,1,0.2692077159881592,7,7,1,0,0.885958731174469,789138,0.18613076210021973,0.08307695388793945,0.30859796712362253,worker1,worker1,worker1,0,0.18613076210021973,787827,1311,0.0,0,0,0.0,0,0
model_0,6968,1,0.31659913063049316,0,0,1,0,0.706101655960083,789138,0.18408203125,0.13251709938049316,0.4185643185961731,worker1,worker1,worker1,0,0.18408203125,787827,1311,0.0,0,0,0.0,0,0
model_0,6969,1,0.2844116687774658,3,3,1,0,0.9013251662254333,789139,0.20021390914916992,0.0841977596282959,0.2960418606951578,worker1,worker1,worker1,0,0.20021390914916992,787827,1312,0.0,0,0,0.0,0,0
model_0,6970,1,0.31885194778442383,6,6,1,0,0.9638246297836304,789139,0.18384790420532227,0.13500404357910156,0.4234066767262716,worker1,worker1,worker1,0,0.18384790420532227,787827,1312,0.0,0,0,0.0,0,0
model_0,6971,1,0.286090612411499,8,8,1,0,0.8792811036109924,789139,0.1826164722442627,0.10347414016723633,0.36168310206000076,worker1,worker1,worker1,0,0.1826164722442627,787827,1312,0.0,0,0,0.0,0,0
model_0,6972,1,0.3128526210784912,9,9,1,0,0.8554620742797852,789139,0.18436598777770996,0.12848663330078125,0.41069380482685935,worker1,worker1,worker1,0,0.18436598777770996,787827,1312,0.0,0,0,0.0,0,0
model_0,6973,1,0.29015254974365234,4,4,1,0,0.85031658411026,789137,0.18242788314819336,0.10772466659545898,0.3712690675668125,worker1,worker1,worker1,0,0.18242788314819336,787827,1310,0.0,0,0,0.0,0,0
model_0,6974,1,0.4948766231536865,7,7,1,1,0.9548864960670471,2889202,0.27982378005981445,0.21505284309387207,0.43455850010334046,worker1->worker3,worker1,worker3,0,0.18259668350219727,787827,1050072,0.0,0,0,0.09722709655761719,1049991,1312
model_0,6975,1,0.2674098014831543,9,9,1,0,0.9959905743598938,789139,0.18550896644592285,0.08190083503723145,0.30627461889197377,worker1,worker1,worker1,0,0.18550896644592285,787827,1312,0.0,0,0,0.0,0,0
model_0,6976,1,0.319075345993042,8,8,1,0,0.9989703893661499,789139,0.18491077423095703,0.13416457176208496,0.4204792800413062,worker1,worker1,worker1,0,0.18491077423095703,787827,1312,0.0,0,0,0.0,0,0
model_0,6977,1,0.33211851119995117,5,5,1,0,0.9787816405296326,789139,0.18189167976379395,0.15022683143615723,0.45232899212207267,worker1,worker1,worker1,0,0.18189167976379395,787827,1312,0.0,0,0,0.0,0,0
model_0,6978,1,0.2693164348602295,0,0,1,0,0.847974419593811,789138,0.18515682220458984,0.08415961265563965,0.3124934157817625,worker1,worker1,worker1,0,0.18515682220458984,787827,1311,0.0,0,0,0.0,0,0
model_0,6979,1,0.6212892532348633,3,3,1,3,0.5132384300231934,2889202,0.43433475494384766,0.18695449829101562,0.30091378100876637,worker1->worker3->worker3,worker1,worker3,0,0.18220901489257812,787827,1050072,0.0,0,0,0.25212574005126953,1049991,1312
model_0,6980,1,0.26984739303588867,9,9,1,0,0.9882429242134094,789139,0.1866440773010254,0.08320331573486328,0.30833470280662506,worker1,worker1,worker1,0,0.1866440773010254,787827,1312,0.0,0,0,0.0,0,0
model_0,6981,1,0.31563353538513184,9,9,1,0,0.9016760587692261,789139,0.18336248397827148,0.13227105140686035,0.4190652658167801,worker1,worker1,worker1,0,0.18336248397827148,787827,1312,0.0,0,0,0.0,0,0
model_0,6982,1,0.2762870788574219,8,8,1,0,0.9930760860443115,789139,0.1853468418121338,0.09094023704528809,0.32915124884366326,worker1,worker1,worker1,0,0.1853468418121338,787827,1312,0.0,0,0,0.0,0,0
model_0,6983,1,0.26943302154541016,5,5,1,0,0.6771878004074097,789139,0.1814277172088623,0.08800530433654785,0.3266314716428159,worker1,worker1,worker1,0,0.1814277172088623,787827,1312,0.0,0,0,0.0,0,0
model_0,6984,1,0.5127923488616943,3,6,0,1,0.9121244549751282,2889202,0.27600836753845215,0.2367839813232422,0.4617541229873252,worker1->worker3,worker1,worker3,0,0.18123269081115723,787827,1050072,0.0,0,0,0.09477567672729492,1049991,1312
model_0,6985,1,0.26674962043762207,3,3,1,0,0.6933661103248596,789139,0.18352437019348145,0.08322525024414062,0.3119976332397533,worker1,worker1,worker1,0,0.18352437019348145,787827,1312,0.0,0,0,0.0,0,0
model_0,6986,1,0.3151719570159912,9,9,1,0,0.9859622120857239,789139,0.18036246299743652,0.1348094940185547,0.4277331501663859,worker1,worker1,worker1,0,0.18036246299743652,787827,1312,0.0,0,0,0.0,0,0
model_0,6987,1,0.48879289627075195,4,3,0,1,0.871775209903717,2889201,0.2762312889099121,0.21256160736083984,0.43487049215031515,worker1->worker3,worker1,worker3,0,0.18185853958129883,787827,1050072,0.0,0,0,0.09437274932861328,1049991,1311
model_0,6988,1,0.560265064239502,5,2,0,2,0.9792245030403137,2889202,0.37261009216308594,0.18765497207641602,0.33493962778339026,worker1->worker3->worker3,worker1,worker3,0,0.18945074081420898,787827,1050072,0.0,0,0,0.18315935134887695,1049991,1312
model_0,6989,1,0.2702624797821045,6,6,1,0,0.9943089485168457,789139,0.18672442436218262,0.08353805541992188,0.30909971479309045,worker1,worker1,worker1,0,0.18672442436218262,787827,1312,0.0,0,0,0.0,0,0
model_0,6990,1,0.6085205078125,0,0,1,2,0.5949496030807495,2889202,0.3599128723144531,0.24860763549804688,0.40854438314944835,worker1->worker3->worker3,worker1,worker3,0,0.18120551109313965,787827,1050072,0.0,0,0,0.17870736122131348,1049991,1312
model_0,6991,1,0.27054595947265625,3,3,1,0,0.6307371258735657,789139,0.18364405632019043,0.08690190315246582,0.3212093920081216,worker1,worker1,worker1,0,0.18364405632019043,787827,1312,0.0,0,0,0.0,0,0
model_0,6992,1,0.3395042419433594,9,1,0,0,0.6973022222518921,789139,0.1813676357269287,0.15813660621643066,0.46578683468353577,worker1,worker1,worker1,0,0.1813676357269287,787827,1312,0.0,0,0,0.0,0,0
model_0,6993,1,0.2943418025970459,4,4,1,0,0.8763637542724609,789139,0.19080805778503418,0.10353374481201172,0.35174665609339045,worker1,worker1,worker1,0,0.19080805778503418,787827,1312,0.0,0,0,0.0,0,0
model_0,6994,1,0.5029263496398926,3,6,0,1,0.8592119216918945,2889202,0.28200507164001465,0.22092127799987793,0.43927163123996765,worker1->worker3,worker1,worker3,0,0.18730998039245605,787827,1050072,0.0,0,0,0.0946950912475586,1049991,1312
model_0,6995,1,0.2722187042236328,8,8,1,0,0.9989414811134338,789139,0.18838191032409668,0.08383679389953613,0.3079758760098374,worker1,worker1,worker1,0,0.18838191032409668,787827,1312,0.0,0,0,0.0,0,0
model_0,6996,1,0.30484890937805176,8,8,1,0,0.8986786603927612,789139,0.1880350112915039,0.11681389808654785,0.38318620960419325,worker1,worker1,worker1,0,0.1880350112915039,787827,1312,0.0,0,0,0.0,0,0
model_0,6997,1,0.32117152214050293,6,6,1,0,0.9994217157363892,789139,0.18497681617736816,0.13619470596313477,0.424055984339588,worker1,worker1,worker1,0,0.18497681617736816,787827,1312,0.0,0,0,0.0,0,0
model_0,6998,1,0.29438304901123047,8,8,1,0,0.9972909092903137,789139,0.18904829025268555,0.10533475875854492,0.3578152991904316,worker1,worker1,worker1,0,0.18904829025268555,787827,1312,0.0,0,0,0.0,0,0
model_0,6999,1,0.4949188232421875,0,0,1,1,0.9655101299285889,2889202,0.2858307361602783,0.20908808708190918,0.4224694581470634,worker1->worker3,worker1,worker3,0,0.18610572814941406,787827,1050072,0.0,0,0,0.09972500801086426,1049991,1312
model_0,7000,1,0.2713625431060791,7,4,0,0,0.7065966725349426,789139,0.1870725154876709,0.0842900276184082,0.31061776858959544,worker1,worker1,worker1,0,0.1870725154876709,787827,1312,0.0,0,0,0.0,0,0
model_0,7001,1,0.6070647239685059,5,5,1,2,0.9603286385536194,2889202,0.3602173328399658,0.24684739112854004,0.406624502103908,worker1->worker3->worker3,worker1,worker3,0,0.18261027336120605,787827,1050072,0.0,0,0,0.17760705947875977,1049991,1312
model_0,7002,1,0.26950788497924805,5,5,1,0,0.8886529207229614,789139,0.18541216850280762,0.08409571647644043,0.3120343454252396,worker1,worker1,worker1,0,0.18541216850280762,787827,1312,0.0,0,0,0.0,0,0
model_0,7003,1,0.31642818450927734,8,8,1,0,0.9984619617462158,789139,0.18195724487304688,0.13447093963623047,0.424965114421683,worker1,worker1,worker1,0,0.18195724487304688,787827,1312,0.0,0,0,0.0,0,0
model_0,7004,1,0.2965362071990967,0,0,1,0,0.9596763849258423,789139,0.19707536697387695,0.09946084022521973,0.3354087555265754,worker1,worker1,worker1,0,0.19707536697387695,787827,1312,0.0,0,0,0.0,0,0
model_0,7005,1,0.47863316535949707,2,2,1,1,0.9445139169692993,2889202,0.27866268157958984,0.19997048377990723,0.41779487560104867,worker1->worker3,worker1,worker3,0,0.18393206596374512,787827,1050072,0.0,0,0,0.09473061561584473,1049991,1312
model_0,7006,1,0.468433141708374,2,2,1,1,0.9225533604621887,2889202,0.28128767013549805,0.18714547157287598,0.3995137297296197,worker1->worker3,worker1,worker3,0,0.1868424415588379,787827,1050072,0.0,0,0,0.09444522857666016,1049991,1312
model_0,7007,1,0.599876880645752,2,2,1,2,0.9745892286300659,2889202,0.3917562961578369,0.20812058448791504,0.34693883228818323,worker1->worker3->worker3,worker1,worker3,0,0.18536663055419922,787827,1050072,0.0,0,0,0.2063896656036377,1049991,1312
model_0,7008,1,0.4671974182128906,4,5,0,1,0.9272729158401489,2889202,0.2804100513458252,0.18678736686706543,0.39980393637781386,worker1->worker3,worker1,worker3,0,0.18659138679504395,787827,1050072,0.0,0,0,0.09381866455078125,1049991,1312
model_0,7009,1,0.4786036014556885,3,3,1,1,0.9959474205970764,2889202,0.278728723526001,0.1998748779296875,0.41762092328967343,worker1->worker3,worker1,worker3,0,0.1855006217956543,787827,1050072,0.0,0,0,0.09322810173034668,1049991,1312
model_0,7010,1,0.26743197441101074,6,6,1,0,0.97881019115448,789137,0.18474531173706055,0.0826866626739502,0.30918764615210426,worker1,worker1,worker1,0,0.18474531173706055,787827,1310,0.0,0,0,0.0,0,0
model_0,7011,1,0.3160886764526367,3,4,0,0,0.6169009804725647,789139,0.18224263191223145,0.13384604454040527,0.42344460435127607,worker1,worker1,worker1,0,0.18224263191223145,787827,1312,0.0,0,0,0.0,0,0
model_0,7012,1,0.32706642150878906,5,5,1,0,0.7227151393890381,789139,0.18366360664367676,0.1434028148651123,0.4384516582398806,worker1,worker1,worker1,0,0.18366360664367676,787827,1312,0.0,0,0,0.0,0,0
model_0,7013,1,0.29240989685058594,3,3,1,0,0.9568347930908203,789139,0.1825716495513916,0.10983824729919434,0.3756310866431409,worker1,worker1,worker1,0,0.1825716495513916,787827,1312,0.0,0,0,0.0,0,0
model_0,7014,1,0.5016994476318359,8,0,0,1,0.508272111415863,2889201,0.2881941795349121,0.21350526809692383,0.4255640884292965,worker1->worker3,worker1,worker3,0,0.18454360961914062,787827,1050072,0.0,0,0,0.10365056991577148,1049991,1311
model_0,7015,1,0.269639253616333,9,9,1,0,0.9991648197174072,789139,0.18755388259887695,0.08208537101745605,0.30442663639120776,worker1,worker1,worker1,0,0.18755388259887695,787827,1312,0.0,0,0,0.0,0,0
model_0,7016,1,0.2669684886932373,3,3,1,0,0.9272186160087585,789139,0.18362832069396973,0.08334016799926758,0.31217230320777817,worker1,worker1,worker1,0,0.18362832069396973,787827,1312,0.0,0,0,0.0,0,0
model_0,7017,1,0.2666032314300537,8,8,1,0,0.9954279661178589,789139,0.1835157871246338,0.08308744430541992,0.3116520526016911,worker1,worker1,worker1,0,0.1835157871246338,787827,1312,0.0,0,0,0.0,0,0
model_0,7018,1,0.271193265914917,5,5,1,0,0.7167524695396423,789139,0.1871776580810547,0.0840156078338623,0.3097997568281102,worker1,worker1,worker1,0,0.1871776580810547,787827,1312,0.0,0,0,0.0,0,0
model_0,7019,1,0.3149089813232422,8,0,0,0,0.9326019287109375,789139,0.1858525276184082,0.12905645370483398,0.4098214447950673,worker1,worker1,worker1,0,0.1858525276184082,787827,1312,0.0,0,0,0.0,0,0
model_0,7020,1,0.3203425407409668,4,4,1,0,0.7571492791175842,789139,0.18381214141845703,0.13653039932250977,0.4262012750685837,worker1,worker1,worker1,0,0.18381214141845703,787827,1312,0.0,0,0,0.0,0,0
model_0,7021,1,0.2713446617126465,9,9,1,0,0.9830957055091858,789139,0.1872117519378662,0.08413290977478027,0.3100592038323454,worker1,worker1,worker1,0,0.1872117519378662,787827,1312,0.0,0,0,0.0,0,0
model_0,7022,1,0.5239174365997314,5,5,1,1,0.9210644960403442,2889202,0.278550386428833,0.24536705017089844,0.4683315214003019,worker1->worker3,worker1,worker3,0,0.1841120719909668,787827,1050072,0.0,0,0,0.09443831443786621,1049991,1312
model_0,7023,1,0.2667536735534668,9,9,1,0,0.9991047978401184,789139,0.18452787399291992,0.08222579956054688,0.30824617507682023,worker1,worker1,worker1,0,0.18452787399291992,787827,1312,0.0,0,0,0.0,0,0
model_0,7024,1,0.5234673023223877,3,3,1,1,0.9512774348258972,2889202,0.27660250663757324,0.24686479568481445,0.47159544557909727,worker1->worker3,worker1,worker3,0,0.18175816535949707,787827,1050072,0.0,0,0,0.09484434127807617,1049991,1312
model_0,7025,1,0.2683110237121582,6,6,1,0,0.839064359664917,789138,0.1864330768585205,0.0818779468536377,0.3051605771571863,worker1,worker1,worker1,0,0.1864330768585205,787827,1311,0.0,0,0,0.0,0,0
model_0,7026,1,0.5174872875213623,3,3,1,1,0.9164590239524841,2889202,0.280102014541626,0.23738527297973633,0.45872677204642803,worker1->worker3,worker1,worker3,0,0.18470144271850586,787827,1050072,0.0,0,0,0.09540057182312012,1049991,1312
model_0,7027,1,0.2780568599700928,9,9,1,0,0.8159880638122559,789139,0.19295048713684082,0.08510637283325195,0.30607542947297117,worker1,worker1,worker1,0,0.19295048713684082,787827,1312,0.0,0,0,0.0,0,0
model_0,7028,1,0.29772305488586426,0,0,1,0,0.9672282338142395,789139,0.18342828750610352,0.11429476737976074,0.38389626031338764,worker1,worker1,worker1,0,0.18342828750610352,787827,1312,0.0,0,0,0.0,0,0
model_0,7029,1,0.2868640422821045,1,1,1,0,0.9146773815155029,789139,0.18467998504638672,0.10218405723571777,0.35621075553006787,worker1,worker1,worker1,0,0.18467998504638672,787827,1312,0.0,0,0,0.0,0,0
model_0,7030,1,0.27239465713500977,3,3,1,0,0.8607853651046753,789139,0.1871170997619629,0.08527755737304688,0.31306618958675053,worker1,worker1,worker1,0,0.1871170997619629,787827,1312,0.0,0,0,0.0,0,0
model_0,7031,1,0.5178060531616211,9,1,0,1,0.5963028073310852,2889202,0.2807605266571045,0.2370455265045166,0.45778824920482025,worker1->worker3,worker1,worker3,0,0.1864619255065918,787827,1050072,0.0,0,0,0.0942986011505127,1049991,1312
model_0,7032,1,0.2721059322357178,8,8,1,0,0.9919336438179016,789139,0.1886157989501953,0.08349013328552246,0.30682952260370894,worker1,worker1,worker1,0,0.1886157989501953,787827,1312,0.0,0,0,0.0,0,0
model_0,7033,1,0.27411556243896484,4,2,0,0,0.7548587322235107,789139,0.18880462646484375,0.0853109359741211,0.31122251949163454,worker1,worker1,worker1,0,0.18880462646484375,787827,1312,0.0,0,0,0.0,0,0
model_0,7034,1,0.466062068939209,3,4,0,1,0.8542989492416382,2889202,0.2790508270263672,0.1870112419128418,0.40125823227471163,worker1->worker3,worker1,worker3,0,0.18503999710083008,787827,1050072,0.0,0,0,0.09401082992553711,1049991,1312
model_0,7035,1,0.2681009769439697,4,4,1,0,0.8592596054077148,789139,0.18585205078125,0.08224892616271973,0.3067833884839177,worker1,worker1,worker1,0,0.18585205078125,787827,1312,0.0,0,0,0.0,0,0
model_0,7036,1,0.31676793098449707,1,9,0,0,0.7334369421005249,789139,0.18358206748962402,0.13318586349487305,0.4204524841922565,worker1,worker1,worker1,0,0.18358206748962402,787827,1312,0.0,0,0,0.0,0,0
model_0,7037,1,0.2964959144592285,5,5,1,0,0.787492036819458,789138,0.18722891807556152,0.10926699638366699,0.3685278314305151,worker1,worker1,worker1,0,0.18722891807556152,787827,1311,0.0,0,0,0.0,0,0
model_0,7038,1,0.2720346450805664,1,1,1,0,0.8998522162437439,789139,0.18752717971801758,0.08450746536254883,0.31064964294353353,worker1,worker1,worker1,0,0.18752717971801758,787827,1312,0.0,0,0,0.0,0,0
model_0,7039,1,0.31783437728881836,1,1,1,0,0.9992764592170715,789139,0.18508028984069824,0.13275408744812012,0.4176832241387329,worker1,worker1,worker1,0,0.18508028984069824,787827,1312,0.0,0,0,0.0,0,0
model_0,7040,1,0.26895856857299805,6,6,1,0,0.9653723835945129,789139,0.1843564510345459,0.08460211753845215,0.31455446088712463,worker1,worker1,worker1,0,0.1843564510345459,787827,1312,0.0,0,0,0.0,0,0
model_0,7041,1,0.31705808639526367,5,5,1,0,0.9393424391746521,789139,0.18406033515930176,0.13299775123596191,0.4194744021452237,worker1,worker1,worker1,0,0.18406033515930176,787827,1312,0.0,0,0,0.0,0,0
model_0,7042,1,0.30033278465270996,7,3,0,0,0.7670261263847351,789139,0.191178560256958,0.10915422439575195,0.36344425242143485,worker1,worker1,worker1,0,0.191178560256958,787827,1312,0.0,0,0,0.0,0,0
model_0,7043,1,0.48981404304504395,3,3,1,1,0.8146236538887024,2889202,0.2993638515472412,0.19045019149780273,0.38882141947957316,worker1->worker3,worker1,worker3,0,0.19053149223327637,787827,1050072,0.0,0,0,0.10883235931396484,1049991,1312
model_0,7044,1,0.26958298683166504,7,7,1,0,0.9984561204910278,789139,0.18674707412719727,0.08283591270446777,0.30727425969277794,worker1,worker1,worker1,0,0.18674707412719727,787827,1312,0.0,0,0,0.0,0,0
model_0,7045,1,0.5478813648223877,2,2,1,2,0.9571532607078552,2889202,0.36049699783325195,0.18738436698913574,0.34201631780245356,worker1->worker3->worker3,worker1,worker3,0,0.18354105949401855,787827,1050072,0.0,0,0,0.1769559383392334,1049991,1312
model_0,7046,1,0.2709388732910156,4,4,1,0,0.7733447551727295,789139,0.18694663047790527,0.08399224281311035,0.3100043998592045,worker1,worker1,worker1,0,0.18694663047790527,787827,1312,0.0,0,0,0.0,0,0
model_0,7047,1,0.2680025100708008,5,5,1,0,0.9717379808425903,789139,0.18515491485595703,0.08284759521484375,0.30912992267481787,worker1,worker1,worker1,0,0.18515491485595703,787827,1312,0.0,0,0,0.0,0,0
model_0,7048,1,0.27352190017700195,5,3,0,0,0.5257043242454529,789139,0.1901412010192871,0.08338069915771484,0.30484103504603244,worker1,worker1,worker1,0,0.1901412010192871,787827,1312,0.0,0,0,0.0,0,0
model_0,7049,1,0.3152601718902588,7,7,1,0,0.7584912776947021,789139,0.1824047565460205,0.13285541534423828,0.4214151586217015,worker1,worker1,worker1,0,0.1824047565460205,787827,1312,0.0,0,0,0.0,0,0
model_0,7050,1,0.33349156379699707,1,1,1,0,0.9999743700027466,789139,0.1844778060913086,0.14901375770568848,0.44682916715817167,worker1,worker1,worker1,0,0.1844778060913086,787827,1312,0.0,0,0,0.0,0,0
model_0,7051,1,0.5243942737579346,3,5,0,1,0.8921156525611877,2889202,0.28620243072509766,0.23819184303283691,0.4542228146884543,worker1->worker3,worker1,worker3,0,0.1911470890045166,787827,1050072,0.0,0,0,0.09505534172058105,1049991,1312
model_0,7052,1,0.58791184425354,4,4,1,2,0.9002753496170044,2889202,0.3689742088317871,0.21893763542175293,0.37239874916916105,worker1->worker3->worker3,worker1,worker3,0,0.18706798553466797,787827,1050072,0.0,0,0,0.18190622329711914,1049991,1312
model_0,7053,1,0.2727627754211426,0,0,1,0,0.9858323335647583,789139,0.18641066551208496,0.08635210990905762,0.3165831912940868,worker1,worker1,worker1,0,0.18641066551208496,787827,1312,0.0,0,0,0.0,0,0
model_0,7054,1,0.273120641708374,5,5,1,0,0.839891254901886,789138,0.18311333656311035,0.09000730514526367,0.3295514560242189,worker1,worker1,worker1,0,0.18311333656311035,787827,1311,0.0,0,0,0.0,0,0
model_0,7055,1,0.26686906814575195,6,6,1,0,0.7929486632347107,789139,0.1841135025024414,0.08275556564331055,0.31009800505659635,worker1,worker1,worker1,0,0.1841135025024414,787827,1312,0.0,0,0,0.0,0,0
model_0,7056,1,0.5340821743011475,6,6,1,1,0.9913442134857178,2889202,0.29650068283081055,0.23758149147033691,0.44484070598539444,worker1->worker3,worker1,worker3,0,0.18402934074401855,787827,1050072,0.0,0,0,0.11247134208679199,1049991,1312
model_0,7057,1,0.27210116386413574,1,1,1,0,0.9983412027359009,789139,0.1888580322265625,0.08324313163757324,0.3059271428884362,worker1,worker1,worker1,0,0.1888580322265625,787827,1312,0.0,0,0,0.0,0,0
model_0,7058,1,0.4872565269470215,3,3,1,1,0.5547969341278076,2889202,0.2779974937438965,0.209259033203125,0.42946378679474795,worker1->worker3,worker1,worker3,0,0.1837329864501953,787827,1050072,0.0,0,0,0.09426450729370117,1049991,1312
model_0,7059,1,0.27436208724975586,9,1,0,0,0.5683150291442871,789139,0.1901400089263916,0.08422207832336426,0.30697418571063595,worker1,worker1,worker1,0,0.1901400089263916,787827,1312,0.0,0,0,0.0,0,0
model_0,7060,1,0.5273184776306152,1,1,1,1,0.6041663289070129,2889202,0.2796499729156494,0.24766850471496582,0.4696753768762428,worker1->worker3,worker1,worker3,0,0.1849837303161621,787827,1050072,0.0,0,0,0.0946662425994873,1049991,1312
model_0,7061,1,0.2707962989807129,5,3,0,0,0.5813159942626953,789139,0.18669915199279785,0.08409714698791504,0.3105550087075036,worker1,worker1,worker1,0,0.18669915199279785,787827,1312,0.0,0,0,0.0,0,0
model_0,7062,1,0.32028937339782715,0,0,1,0,0.8305697441101074,789139,0.18859457969665527,0.13169479370117188,0.41117440864201116,worker1,worker1,worker1,0,0.18859457969665527,787827,1312,0.0,0,0,0.0,0,0
model_0,7063,1,0.2792165279388428,0,0,1,0,0.9538877606391907,789139,0.18413639068603516,0.09508013725280762,0.34052474599080024,worker1,worker1,worker1,0,0.18413639068603516,787827,1312,0.0,0,0,0.0,0,0
model_0,7064,1,0.29164886474609375,9,9,1,0,0.9818413257598877,789139,0.18555045127868652,0.10609841346740723,0.36378819290030606,worker1,worker1,worker1,0,0.18555045127868652,787827,1312,0.0,0,0,0.0,0,0
model_0,7065,1,0.30809521675109863,1,1,1,0,0.8775419592857361,789139,0.18480777740478516,0.12328743934631348,0.40016018634237316,worker1,worker1,worker1,0,0.18480777740478516,787827,1312,0.0,0,0,0.0,0,0
model_0,7066,1,0.33497095108032227,9,9,1,0,0.6542307138442993,789139,0.18450379371643066,0.1504671573638916,0.44919464472551013,worker1,worker1,worker1,0,0.18450379371643066,787827,1312,0.0,0,0,0.0,0,0
model_0,7067,1,0.29128456115722656,4,4,1,0,0.9322664141654968,789139,0.18692970275878906,0.1043548583984375,0.35825743041049785,worker1,worker1,worker1,0,0.18692970275878906,787827,1312,0.0,0,0,0.0,0,0
model_0,7068,1,0.31844234466552734,9,9,1,0,0.9889014959335327,789139,0.18508648872375488,0.13335585594177246,0.4187755120376388,worker1,worker1,worker1,0,0.18508648872375488,787827,1312,0.0,0,0,0.0,0,0
model_0,7069,1,0.2707493305206299,3,3,1,0,0.8658276200294495,789139,0.1862640380859375,0.08448529243469238,0.3120424795593538,worker1,worker1,worker1,0,0.1862640380859375,787827,1312,0.0,0,0,0.0,0,0
model_0,7070,1,0.2689833641052246,6,6,1,0,0.8083980083465576,789139,0.1844179630279541,0.08456540107727051,0.3143889636393612,worker1,worker1,worker1,0,0.1844179630279541,787827,1312,0.0,0,0,0.0,0,0
model_0,7071,1,0.5322539806365967,8,8,1,1,0.5386849045753479,2889202,0.29580259323120117,0.2364513874053955,0.44424540916084904,worker1->worker3,worker1,worker3,0,0.18447041511535645,787827,1050072,0.0,0,0,0.11133217811584473,1049991,1312
model_0,7072,1,0.27068233489990234,3,3,1,0,0.7525569796562195,789139,0.18602943420410156,0.08465290069580078,0.31273891858183217,worker1,worker1,worker1,0,0.18602943420410156,787827,1312,0.0,0,0,0.0,0,0
model_0,7073,1,0.30823230743408203,3,3,1,0,0.9643059968948364,789139,0.18399810791015625,0.12423419952392578,0.4030537893906344,worker1,worker1,worker1,0,0.18399810791015625,787827,1312,0.0,0,0,0.0,0,0
