sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,worker3_compute_time_sec,worker3_request_bytes,worker3_response_bytes
4009,1,0.45210957527160645,4,2,0,1,0.7416110634803772,2889112,0.2643105983734131,worker1->worker2,0.1739511489868164,787797,1050042,0.09035944938659668,1049961,1312,0.0,0,0
4010,1,0.25932765007019043,6,2,0,0,0.9774283766746521,789109,0.17761540412902832,worker1,0.17761540412902832,787797,1312,0.0,0,0,0.0,0,0
4011,1,0.44921875,5,3,0,1,0.9248701333999634,2889112,0.26142215728759766,worker1->worker2,0.17316961288452148,787797,1050042,0.08825254440307617,1049961,1312,0.0,0,0
4012,1,0.2607767581939697,6,6,1,0,0.983447790145874,789108,0.17923402786254883,worker1,0.17923402786254883,787797,1311,0.0,0,0,0.0,0,0
4013,1,0.27297210693359375,4,6,0,0,0.6653646230697632,789109,0.19125032424926758,worker1,0.19125032424926758,787797,1312,0.0,0,0,0.0,0,0
4014,1,0.2552061080932617,8,8,1,0,0.9396247267723083,789109,0.17346978187561035,worker1,0.17346978187561035,787797,1312,0.0,0,0,0.0,0,0
4015,1,0.25653076171875,1,1,1,0,0.9794729351997375,789109,0.17449116706848145,worker1,0.17449116706848145,787797,1312,0.0,0,0,0.0,0,0
4016,1,0.2567024230957031,7,2,0,0,0.8394280672073364,789109,0.17513418197631836,worker1,0.17513418197631836,787797,1312,0.0,0,0,0.0,0,0
4017,1,0.26261281967163086,8,8,1,0,0.8878563642501831,789109,0.18100714683532715,worker1,0.18100714683532715,787797,1312,0.0,0,0,0.0,0,0
4018,1,0.7074792385101318,4,3,0,3,0.714667558670044,3940529,0.45934629440307617,worker1->worker2->worker3,0.17388081550598145,787797,1050042,0.08948802947998047,1049961,525750,0.19597744941711426,525668,1311
4019,1,0.25847816467285156,0,0,1,0,0.9431502819061279,789109,0.17673587799072266,worker1,0.17673587799072266,787797,1312,0.0,0,0,0.0,0,0
4020,1,0.2542393207550049,3,3,1,0,0.6063300371170044,789109,0.17266297340393066,worker1,0.17266297340393066,787797,1312,0.0,0,0,0.0,0,0
4021,1,0.2557981014251709,5,5,1,0,0.8806443810462952,789109,0.17406344413757324,worker1,0.17406344413757324,787797,1312,0.0,0,0,0.0,0,0
4022,1,0.25493884086608887,7,7,1,0,0.9093261361122131,789109,0.17329645156860352,worker1,0.17329645156860352,787797,1312,0.0,0,0,0.0,0,0
4023,1,0.2567589282989502,8,8,1,0,0.9749651551246643,789109,0.17503666877746582,worker1,0.17503666877746582,787797,1312,0.0,0,0,0.0,0,0
4024,1,0.25522327423095703,8,8,1,0,0.9152551293373108,789109,0.17377400398254395,worker1,0.17377400398254395,787797,1312,0.0,0,0,0.0,0,0
4025,1,0.25592660903930664,5,5,1,0,0.9454002976417542,789109,0.17429542541503906,worker1,0.17429542541503906,787797,1312,0.0,0,0,0.0,0,0
4026,1,0.25548815727233887,2,2,1,0,0.8541183471679688,789109,0.173783540725708,worker1,0.173783540725708,787797,1312,0.0,0,0,0.0,0,0
4027,1,0.25655484199523926,5,5,1,0,0.9460863471031189,789109,0.17522311210632324,worker1,0.17522311210632324,787797,1312,0.0,0,0,0.0,0,0
4028,1,0.25484395027160645,9,9,1,0,0.9956951141357422,789109,0.1734933853149414,worker1,0.1734933853149414,787797,1312,0.0,0,0,0.0,0,0
4029,1,0.2541341781616211,6,6,1,0,0.8418025374412537,789109,0.17326784133911133,worker1,0.17326784133911133,787797,1312,0.0,0,0,0.0,0,0
4030,1,0.4543290138244629,4,4,1,1,0.8213126063346863,2889112,0.2641921043395996,worker1->worker2,0.1741924285888672,787797,1050042,0.08999967575073242,1049961,1312,0.0,0,0
4031,1,0.25622010231018066,6,3,0,0,0.7157248258590698,789109,0.17468976974487305,worker1,0.17468976974487305,787797,1312,0.0,0,0,0.0,0,0
4032,1,0.2539498805999756,8,8,1,0,0.9972909092903137,789109,0.17231273651123047,worker1,0.17231273651123047,787797,1312,0.0,0,0,0.0,0,0
4033,1,0.254518985748291,8,8,1,0,0.9595057964324951,789109,0.17287755012512207,worker1,0.17287755012512207,787797,1312,0.0,0,0,0.0,0,0
4034,1,0.25464415550231934,6,6,1,0,0.7495490312576294,789109,0.17305684089660645,worker1,0.17305684089660645,787797,1312,0.0,0,0,0.0,0,0
4035,1,0.25457191467285156,9,9,1,0,0.996595561504364,789108,0.17276930809020996,worker1,0.17276930809020996,787797,1311,0.0,0,0,0.0,0,0
4036,1,0.4490649700164795,6,6,1,1,0.9536989331245422,2889112,0.261577844619751,worker1->worker2,0.17258882522583008,787797,1050042,0.0889890193939209,1049961,1312,0.0,0,0
4037,1,0.2586052417755127,4,4,1,0,0.9385903477668762,789109,0.17677903175354004,worker1,0.17677903175354004,787797,1312,0.0,0,0,0.0,0,0
4038,1,0.44852662086486816,0,0,1,1,0.9799221754074097,2889112,0.2608644962310791,worker1->worker2,0.1732621192932129,787797,1050042,0.08760237693786621,1049961,1312,0.0,0,0
4039,1,0.2572808265686035,3,3,1,0,0.858641505241394,789108,0.1759033203125,worker1,0.1759033203125,787797,1311,0.0,0,0,0.0,0,0
4040,1,0.2525315284729004,2,2,1,0,0.9924582242965698,789109,0.1718885898590088,worker1,0.1718885898590088,787797,1312,0.0,0,0,0.0,0,0
4041,1,0.44800662994384766,8,8,1,1,0.9994068145751953,2889112,0.26044464111328125,worker1->worker2,0.17290186882019043,787797,1050042,0.08754277229309082,1049961,1312,0.0,0,0
4042,1,0.45044636726379395,4,5,0,1,0.7295895218849182,2889112,0.26294469833374023,worker1->worker2,0.1755516529083252,787797,1050042,0.08739304542541504,1049961,1312,0.0,0,0
4043,1,0.25711727142333984,9,9,1,0,0.8740153312683105,789109,0.17547321319580078,worker1,0.17547321319580078,787797,1312,0.0,0,0,0.0,0,0
4044,1,0.2564361095428467,2,2,1,0,0.8450477123260498,789109,0.17475032806396484,worker1,0.17475032806396484,787797,1312,0.0,0,0,0.0,0,0
4045,1,0.25498437881469727,8,8,1,0,0.9176658391952515,789109,0.1742095947265625,worker1,0.1742095947265625,787797,1312,0.0,0,0,0.0,0,0
4046,1,0.45096731185913086,3,4,0,1,0.8707044720649719,2889112,0.26085758209228516,worker1->worker2,0.17336297035217285,787797,1050042,0.0874946117401123,1049961,1312,0.0,0,0
4047,1,0.2594022750854492,8,8,1,0,0.9965468049049377,789109,0.17821431159973145,worker1,0.17821431159973145,787797,1312,0.0,0,0,0.0,0,0
4048,1,0.25570082664489746,4,4,1,0,0.8941937685012817,789109,0.174210786819458,worker1,0.174210786819458,787797,1312,0.0,0,0,0.0,0,0
4049,1,0.4488828182220459,3,3,1,1,0.9712421894073486,2889112,0.26132774353027344,worker1->worker2,0.17386150360107422,787797,1050042,0.08746623992919922,1049961,1312,0.0,0,0
4050,1,0.2588369846343994,7,7,1,0,0.9896388053894043,789109,0.17731022834777832,worker1,0.17731022834777832,787797,1312,0.0,0,0,0.0,0,0
4051,1,0.25523900985717773,6,6,1,0,0.8748683929443359,789109,0.17393732070922852,worker1,0.17393732070922852,787797,1312,0.0,0,0,0.0,0,0
4052,1,0.4478282928466797,3,2,0,1,0.6755000352859497,2889112,0.2610814571380615,worker1->worker2,0.17358064651489258,787797,1050042,0.08750081062316895,1049961,1312,0.0,0,0
4053,1,0.25723934173583984,8,8,1,0,0.8862800598144531,789109,0.17566394805908203,worker1,0.17566394805908203,787797,1312,0.0,0,0,0.0,0,0
4054,1,0.4486713409423828,6,5,0,1,0.8444834351539612,2889112,0.26135706901550293,worker1->worker2,0.17341375350952148,787797,1050042,0.08794331550598145,1049961,1312,0.0,0,0
4055,1,0.4508328437805176,9,9,1,1,0.6443191170692444,2889112,0.26345086097717285,worker1->worker2,0.17618727684020996,787797,1050042,0.08726358413696289,1049961,1312,0.0,0,0
4056,1,0.25734806060791016,6,6,1,0,0.9431561231613159,789109,0.1756277084350586,worker1,0.1756277084350586,787797,1312,0.0,0,0,0.0,0,0
4057,1,0.2591264247894287,7,3,0,0,0.7324284911155701,789109,0.17743659019470215,worker1,0.17743659019470215,787797,1312,0.0,0,0,0.0,0,0
4058,1,0.25365304946899414,4,4,1,0,0.8966043591499329,789109,0.17208576202392578,worker1,0.17208576202392578,787797,1312,0.0,0,0,0.0,0,0
4059,1,0.2565462589263916,3,3,1,0,0.5375056862831116,789109,0.17503690719604492,worker1,0.17503690719604492,787797,1312,0.0,0,0,0.0,0,0
4060,1,0.25392580032348633,4,4,1,0,0.7753630876541138,789109,0.17353606224060059,worker1,0.17353606224060059,787797,1312,0.0,0,0,0.0,0,0
4061,1,0.25432252883911133,8,8,1,0,0.9920255541801453,789109,0.17339062690734863,worker1,0.17339062690734863,787797,1312,0.0,0,0,0.0,0,0
4062,1,0.44971275329589844,9,9,1,1,0.9704603552818298,2889112,0.26065802574157715,worker1->worker2,0.17297816276550293,787797,1050042,0.08767986297607422,1049961,1312,0.0,0,0
4063,1,0.25683140754699707,9,9,1,0,0.9545508623123169,789109,0.1752185821533203,worker1,0.1752185821533203,787797,1312,0.0,0,0,0.0,0,0
4064,1,0.2544381618499756,9,9,1,0,0.991592526435852,789108,0.17253661155700684,worker1,0.17253661155700684,787797,1311,0.0,0,0,0.0,0,0
4065,1,0.25242042541503906,3,3,1,0,0.6876333951950073,789109,0.17092585563659668,worker1,0.17092585563659668,787797,1312,0.0,0,0,0.0,0,0
4066,1,0.447155237197876,8,8,1,1,0.9805492758750916,2889112,0.25923800468444824,worker1->worker2,0.17151165008544922,787797,1050042,0.08772635459899902,1049961,1312,0.0,0,0
4067,1,0.25939369201660156,5,5,1,0,0.542885959148407,789108,0.17758917808532715,worker1,0.17758917808532715,787797,1311,0.0,0,0,0.0,0,0
4068,1,0.44867873191833496,3,3,1,1,0.9947754144668579,2889112,0.2611567974090576,worker1->worker2,0.17354750633239746,787797,1050042,0.08760929107666016,1049961,1312,0.0,0,0
4069,1,0.624213457107544,5,3,0,2,0.7227984666824341,3940530,0.37660932540893555,worker1->worker2->worker3,0.1765727996826172,787797,1050042,0.08783316612243652,1049961,525750,0.11220335960388184,525668,1312
4070,1,0.2563045024871826,4,4,1,0,0.9537465572357178,789109,0.17504668235778809,worker1,0.17504668235778809,787797,1312,0.0,0,0,0.0,0,0
4071,1,0.25457191467285156,4,4,1,0,0.9276139736175537,789109,0.1719512939453125,worker1,0.1719512939453125,787797,1312,0.0,0,0,0.0,0,0
4072,1,0.25872087478637695,4,4,1,0,0.7414330840110779,789109,0.17715716361999512,worker1,0.17715716361999512,787797,1312,0.0,0,0,0.0,0,0
4073,1,0.2539792060852051,8,8,1,0,0.8282949328422546,789109,0.17201662063598633,worker1,0.17201662063598633,787797,1312,0.0,0,0,0.0,0,0
4074,1,0.2543621063232422,3,3,1,0,0.9376389980316162,789109,0.17415213584899902,worker1,0.17415213584899902,787797,1312,0.0,0,0,0.0,0,0
4075,1,0.25199031829833984,7,7,1,0,0.9995611310005188,789109,0.175628662109375,worker1,0.175628662109375,787797,1312,0.0,0,0,0.0,0,0
4076,1,0.25143933296203613,1,1,1,0,0.977609395980835,789108,0.17511653900146484,worker1,0.17511653900146484,787797,1311,0.0,0,0,0.0,0,0
4077,1,0.49323058128356934,9,9,1,1,0.9998791217803955,2889112,0.3103024959564209,worker1->worker2,0.1733243465423584,787797,1050042,0.1369781494140625,1049961,1312,0.0,0,0
4078,1,0.6679427623748779,6,6,1,3,0.639359712600708,3940529,0.4306819438934326,worker1->worker2->worker3,0.17634987831115723,787797,1050042,0.0889275074005127,1049961,525750,0.1654045581817627,525668,1311
4079,1,0.44803667068481445,1,1,1,1,0.994716227054596,2889111,0.26615381240844727,worker1->worker2,0.17696857452392578,787797,1050042,0.08918523788452148,1049961,1311,0.0,0,0
4080,1,0.2508265972137451,9,9,1,0,0.9542932510375977,789109,0.17433524131774902,worker1,0.17433524131774902,787797,1312,0.0,0,0,0.0,0,0
4081,1,0.24783945083618164,8,0,0,0,0.8682278394699097,789109,0.17154216766357422,worker1,0.17154216766357422,787797,1312,0.0,0,0,0.0,0,0
4082,1,0.44138288497924805,6,6,1,1,0.8222570419311523,2889112,0.2592628002166748,worker1->worker2,0.17208218574523926,787797,1050042,0.08718061447143555,1049961,1312,0.0,0,0
4083,1,0.2529282569885254,4,3,0,0,0.7985789775848389,789109,0.17666220664978027,worker1,0.17666220664978027,787797,1312,0.0,0,0,0.0,0,0
4084,1,0.44443488121032715,1,1,1,1,0.9471129775047302,2889112,0.2620720863342285,worker1->worker2,0.1738581657409668,787797,1050042,0.08821392059326172,1049961,1312,0.0,0,0
4085,1,0.251112699508667,9,9,1,0,0.9870518445968628,789109,0.17479705810546875,worker1,0.17479705810546875,787797,1312,0.0,0,0,0.0,0,0
4086,1,0.2475872039794922,7,7,1,0,0.9993047714233398,789109,0.17119407653808594,worker1,0.17119407653808594,787797,1312,0.0,0,0,0.0,0,0
4087,1,0.6177799701690674,5,5,1,2,0.8465372920036316,3940530,0.3744058609008789,worker1->worker2->worker3,0.17277741432189941,787797,1050042,0.08710861206054688,1049961,525750,0.11451983451843262,525668,1312
4088,1,0.45391416549682617,2,2,1,1,0.9544671773910522,2889112,0.26687145233154297,worker1->worker2,0.1754763126373291,787797,1050042,0.09139513969421387,1049961,1312,0.0,0,0
4089,1,0.2587299346923828,7,7,1,0,0.8709926605224609,789109,0.17706823348999023,worker1,0.17706823348999023,787797,1312,0.0,0,0,0.0,0,0
4090,1,0.25841856002807617,4,5,0,0,0.844609797000885,789108,0.17703628540039062,worker1,0.17703628540039062,787797,1311,0.0,0,0,0.0,0,0
4091,1,0.46013617515563965,2,2,1,1,0.7922708988189697,2889112,0.2698018550872803,worker1->worker2,0.17391180992126465,787797,1050042,0.09589004516601562,1049961,1312,0.0,0,0
4092,1,0.45084190368652344,3,3,1,1,0.8853845596313477,2889112,0.2636687755584717,worker1->worker2,0.17478561401367188,787797,1050042,0.0888831615447998,1049961,1312,0.0,0,0
4093,1,0.25813841819763184,0,0,1,0,0.9849081039428711,789109,0.1764230728149414,worker1,0.1764230728149414,787797,1312,0.0,0,0,0.0,0,0
4094,1,0.4480762481689453,6,6,1,1,0.999599039554596,2889111,0.26053380966186523,worker1->worker2,0.1733074188232422,787797,1050042,0.08722639083862305,1049961,1311,0.0,0,0
4095,1,0.257000207901001,1,1,1,0,0.8229049444198608,789109,0.1755385398864746,worker1,0.1755385398864746,787797,1312,0.0,0,0,0.0,0,0
4096,1,0.4479701519012451,5,2,0,1,0.7655786275863647,2889112,0.2608025074005127,worker1->worker2,0.1727313995361328,787797,1050042,0.08807110786437988,1049961,1312,0.0,0,0
4097,1,0.2567143440246582,8,8,1,0,0.9959502220153809,789109,0.17585515975952148,worker1,0.17585515975952148,787797,1312,0.0,0,0,0.0,0,0
4098,1,0.44726133346557617,6,6,1,1,0.9128589034080505,2889112,0.25972890853881836,worker1->worker2,0.17200732231140137,787797,1050042,0.08772158622741699,1049961,1312,0.0,0,0
4099,1,0.2574646472930908,3,3,1,0,0.9103847146034241,789109,0.17619895935058594,worker1,0.17619895935058594,787797,1312,0.0,0,0,0.0,0,0
4100,1,0.4471096992492676,6,6,1,1,0.9445321559906006,2889112,0.26047182083129883,worker1->worker2,0.17325353622436523,787797,1050042,0.0872182846069336,1049961,1312,0.0,0,0
4101,1,0.25813722610473633,1,1,1,0,0.9976359605789185,789109,0.1765594482421875,worker1,0.1765594482421875,787797,1312,0.0,0,0,0.0,0,0
4102,1,0.4482288360595703,6,6,1,1,0.9930404424667358,2889112,0.26055431365966797,worker1->worker2,0.17318129539489746,787797,1050042,0.08737301826477051,1049961,1312,0.0,0,0
4103,1,0.2595958709716797,8,8,1,0,0.9968835711479187,789109,0.1781325340270996,worker1,0.1781325340270996,787797,1312,0.0,0,0,0.0,0,0
4104,1,0.25466346740722656,9,9,1,0,0.9634719491004944,789109,0.17320728302001953,worker1,0.17320728302001953,787797,1312,0.0,0,0,0.0,0,0
4105,1,0.2556912899017334,7,7,1,0,0.9981080293655396,789109,0.17430424690246582,worker1,0.17430424690246582,787797,1312,0.0,0,0,0.0,0,0
4106,1,0.25481653213500977,6,6,1,0,0.9811729788780212,789109,0.17320513725280762,worker1,0.17320513725280762,787797,1312,0.0,0,0,0.0,0,0
4107,1,0.2551884651184082,2,2,1,0,0.9180201292037964,789109,0.17308378219604492,worker1,0.17308378219604492,787797,1312,0.0,0,0,0.0,0,0
4108,1,0.4572610855102539,7,7,1,1,0.5354353189468384,2889112,0.26204752922058105,worker1->worker2,0.1739060878753662,787797,1050042,0.08814144134521484,1049961,1312,0.0,0,0
4109,1,0.2574009895324707,0,3,0,0,0.7942582964897156,789109,0.17642545700073242,worker1,0.17642545700073242,787797,1312,0.0,0,0,0.0,0,0
4110,1,0.4473409652709961,4,7,0,1,0.8716632127761841,2889112,0.2594943046569824,worker1->worker2,0.17236018180847168,787797,1050042,0.08713412284851074,1049961,1312,0.0,0,0
4111,1,0.25893521308898926,8,8,1,0,0.9848875999450684,789109,0.17732787132263184,worker1,0.17732787132263184,787797,1312,0.0,0,0,0.0,0,0
4112,1,0.25609922409057617,9,9,1,0,0.9910845756530762,789109,0.1743941307067871,worker1,0.1743941307067871,787797,1312,0.0,0,0,0.0,0,0
4113,1,0.2552671432495117,2,2,1,0,0.8488787412643433,789109,0.17354059219360352,worker1,0.17354059219360352,787797,1312,0.0,0,0,0.0,0,0
4114,1,0.4487755298614502,2,2,1,1,0.9983817338943481,2889112,0.26064610481262207,worker1->worker2,0.17352867126464844,787797,1050042,0.08711743354797363,1049961,1312,0.0,0,0
4115,1,0.25727105140686035,8,8,1,0,0.998571515083313,789108,0.17633509635925293,worker1,0.17633509635925293,787797,1311,0.0,0,0,0.0,0,0
4116,1,0.44674253463745117,3,3,1,1,0.8167018294334412,2889112,0.2590057849884033,worker1->worker2,0.17194557189941406,787797,1050042,0.08706021308898926,1049961,1312,0.0,0,0
4117,1,0.2593376636505127,1,1,1,0,0.9306844472885132,789109,0.17763710021972656,worker1,0.17763710021972656,787797,1312,0.0,0,0,0.0,0,0
4118,1,0.2572159767150879,1,1,1,0,0.9977793097496033,789109,0.17526602745056152,worker1,0.17526602745056152,787797,1312,0.0,0,0,0.0,0,0
4119,1,0.25644946098327637,0,0,1,0,0.9806169271469116,789109,0.1745750904083252,worker1,0.1745750904083252,787797,1312,0.0,0,0,0.0,0,0
4120,1,0.4512960910797119,3,4,0,1,0.6287894248962402,2889112,0.2637343406677246,worker1->worker2,0.17644143104553223,787797,1050042,0.08729290962219238,1049961,1312,0.0,0,0
4121,1,0.2568480968475342,6,6,1,0,0.8013228178024292,789109,0.17529845237731934,worker1,0.17529845237731934,787797,1312,0.0,0,0,0.0,0,0
4122,1,0.44597840309143066,9,8,0,1,0.8931248188018799,2889112,0.25840282440185547,worker1->worker2,0.17115998268127441,787797,1050042,0.08724284172058105,1049961,1312,0.0,0,0
4123,1,0.25707077980041504,4,7,0,0,0.8676926493644714,789109,0.17667675018310547,worker1,0.17667675018310547,787797,1312,0.0,0,0,0.0,0,0
4124,1,0.454648494720459,3,3,1,1,0.914364218711853,2889111,0.2656095027923584,worker1->worker2,0.17830967903137207,787797,1050042,0.08729982376098633,1049961,1311,0.0,0,0
4125,1,0.26047277450561523,1,1,1,0,0.9990390539169312,789109,0.1793365478515625,worker1,0.1793365478515625,787797,1312,0.0,0,0,0.0,0,0
4126,1,0.4460866451263428,5,5,1,1,0.9219353795051575,2889112,0.25879359245300293,worker1->worker2,0.1717233657836914,787797,1050042,0.08707022666931152,1049961,1312,0.0,0,0
4127,1,0.45470452308654785,3,3,1,1,0.9507941603660583,2889112,0.26754236221313477,worker1->worker2,0.17571043968200684,787797,1050042,0.09183192253112793,1049961,1312,0.0,0,0
4128,1,0.45538878440856934,0,0,1,1,0.9687281250953674,2889112,0.2678184509277344,worker1->worker2,0.17513656616210938,787797,1050042,0.092681884765625,1049961,1312,0.0,0,0
4129,1,0.25754332542419434,4,4,1,0,0.8525757789611816,789109,0.17502808570861816,worker1,0.17502808570861816,787797,1312,0.0,0,0,0.0,0,0
4130,1,0.25478506088256836,1,1,1,0,0.9980199337005615,789109,0.17324256896972656,worker1,0.17324256896972656,787797,1312,0.0,0,0,0.0,0,0
4131,1,0.6217479705810547,4,4,1,2,0.9700766801834106,3940530,0.3751332759857178,worker1->worker2->worker3,0.17312216758728027,787797,1050042,0.08795595169067383,1049961,525750,0.11405515670776367,525668,1312
4132,1,0.25657129287719727,0,8,0,0,0.5173222422599792,789109,0.17534756660461426,worker1,0.17534756660461426,787797,1312,0.0,0,0,0.0,0,0
4133,1,0.4497504234313965,4,7,0,1,0.7715405225753784,2889112,0.26321983337402344,worker1->worker2,0.17347955703735352,787797,1050042,0.08974027633666992,1049961,1312,0.0,0,0
4134,1,0.25697827339172363,1,1,1,0,0.7796173691749573,789109,0.17534852027893066,worker1,0.17534852027893066,787797,1312,0.0,0,0,0.0,0,0
4135,1,0.25348520278930664,9,9,1,0,0.7863929271697998,789109,0.17146825790405273,worker1,0.17146825790405273,787797,1312,0.0,0,0,0.0,0,0
4136,1,0.2554488182067871,6,6,1,0,0.9508967995643616,789109,0.17301607131958008,worker1,0.17301607131958008,787797,1312,0.0,0,0,0.0,0,0
4137,1,0.2550234794616699,8,8,1,0,0.9994121789932251,789109,0.1732771396636963,worker1,0.1732771396636963,787797,1312,0.0,0,0,0.0,0,0
4138,1,0.4538912773132324,2,2,1,1,0.9530306458473206,2889112,0.2638580799102783,worker1->worker2,0.17048978805541992,787797,1050042,0.0933682918548584,1049961,1312,0.0,0,0
4139,1,0.2579352855682373,5,5,1,0,0.6752253770828247,789109,0.1768198013305664,worker1,0.1768198013305664,787797,1312,0.0,0,0,0.0,0,0
4140,1,0.25414419174194336,9,9,1,0,0.5316807627677917,789109,0.17325329780578613,worker1,0.17325329780578613,787797,1312,0.0,0,0,0.0,0,0
4141,1,0.25449585914611816,0,0,1,0,0.9260345697402954,789109,0.172898530960083,worker1,0.172898530960083,787797,1312,0.0,0,0,0.0,0,0
4142,1,0.44925522804260254,1,1,1,1,0.9557451605796814,2889112,0.2609086036682129,worker1->worker2,0.17300200462341309,787797,1050042,0.0879065990447998,1049961,1312,0.0,0,0
4143,1,0.2555878162384033,2,2,1,0,0.9077684283256531,789109,0.17403936386108398,worker1,0.17403936386108398,787797,1312,0.0,0,0,0.0,0,0
4144,1,0.2556025981903076,0,0,1,0,0.9958117008209229,789109,0.17374825477600098,worker1,0.17374825477600098,787797,1312,0.0,0,0,0.0,0,0
4145,1,0.25286364555358887,0,8,0,0,0.5908461809158325,789109,0.17132139205932617,worker1,0.17132139205932617,787797,1312,0.0,0,0,0.0,0,0
4146,1,0.2538158893585205,4,4,1,0,0.9535975456237793,789109,0.1722116470336914,worker1,0.1722116470336914,787797,1312,0.0,0,0,0.0,0,0
4147,1,0.44754552841186523,6,6,1,1,0.8007182478904724,2889112,0.25989413261413574,worker1->worker2,0.17204499244689941,787797,1050042,0.08784914016723633,1049961,1312,0.0,0,0
4148,1,0.25847363471984863,9,1,0,0,0.9124709963798523,789109,0.17623591423034668,worker1,0.17623591423034668,787797,1312,0.0,0,0,0.0,0,0
4149,1,0.25577807426452637,6,3,0,0,0.7351125478744507,789109,0.17380690574645996,worker1,0.17380690574645996,787797,1312,0.0,0,0,0.0,0,0
4150,1,0.2568933963775635,5,5,1,0,0.9756978154182434,789109,0.174668550491333,worker1,0.174668550491333,787797,1312,0.0,0,0,0.0,0,0
4151,1,0.6038086414337158,0,0,1,2,0.9953813552856445,3940530,0.3548622131347656,worker1->worker2->worker3,0.1732776165008545,787797,1050042,0.08791232109069824,1049961,525750,0.09367227554321289,525668,1312
4152,1,0.2574269771575928,0,0,1,0,0.8744425773620605,789109,0.17528295516967773,worker1,0.17528295516967773,787797,1312,0.0,0,0,0.0,0,0
4153,1,0.4816606044769287,1,1,1,1,0.9884147644042969,2889112,0.29288148880004883,worker1->worker2,0.1727921962738037,787797,1050042,0.12008929252624512,1049961,1312,0.0,0,0
4154,1,0.5908291339874268,8,1,0,2,0.7736912369728088,3940530,0.3473823070526123,worker1->worker2->worker3,0.17626142501831055,787797,1050042,0.0882415771484375,1049961,525750,0.08287930488586426,525668,1312
4155,1,0.2559993267059326,5,5,1,0,0.833115816116333,789108,0.1755988597869873,worker1,0.1755988597869873,787797,1311,0.0,0,0,0.0,0,0
4156,1,0.25333571434020996,5,4,0,0,0.7684856057167053,789109,0.17256593704223633,worker1,0.17256593704223633,787797,1312,0.0,0,0,0.0,0,0
4157,1,0.25379109382629395,2,2,1,0,0.9445909261703491,789109,0.1719346046447754,worker1,0.1719346046447754,787797,1312,0.0,0,0,0.0,0,0
4158,1,0.25512170791625977,1,1,1,0,0.9887154698371887,789109,0.17332053184509277,worker1,0.17332053184509277,787797,1312,0.0,0,0,0.0,0,0
4159,1,0.25296854972839355,1,1,1,0,0.9317830801010132,789109,0.17180514335632324,worker1,0.17180514335632324,787797,1312,0.0,0,0,0.0,0,0
4160,1,0.4492478370666504,4,2,0,1,0.8551095724105835,2889112,0.26236748695373535,worker1->worker2,0.1726539134979248,787797,1050042,0.08971357345581055,1049961,1312,0.0,0,0
4161,1,0.4530198574066162,4,7,0,1,0.9039369225502014,2889112,0.2660648822784424,worker1->worker2,0.17861700057983398,787797,1050042,0.0874478816986084,1049961,1312,0.0,0,0
4162,1,0.2561042308807373,3,3,1,0,0.8330050110816956,789109,0.1747591495513916,worker1,0.1747591495513916,787797,1312,0.0,0,0,0.0,0,0
4163,1,0.44693756103515625,0,0,1,1,0.5471851825714111,2889112,0.26030588150024414,worker1->worker2,0.17226099967956543,787797,1050042,0.08804488182067871,1049961,1312,0.0,0,0
4164,1,0.4501323699951172,3,5,0,1,0.7484593987464905,2889112,0.2627873420715332,worker1->worker2,0.17513489723205566,787797,1050042,0.08765244483947754,1049961,1312,0.0,0,0
4165,1,0.2585301399230957,3,3,1,0,0.8941302299499512,789109,0.17699074745178223,worker1,0.17699074745178223,787797,1312,0.0,0,0,0.0,0,0
4166,1,0.25480151176452637,6,6,1,0,0.8515264987945557,789109,0.17309188842773438,worker1,0.17309188842773438,787797,1312,0.0,0,0,0.0,0,0
4167,1,0.2545437812805176,9,9,1,0,0.9454736113548279,789109,0.17235255241394043,worker1,0.17235255241394043,787797,1312,0.0,0,0,0.0,0,0
4168,1,0.2548854351043701,6,6,1,0,0.9945343732833862,789109,0.17315673828125,worker1,0.17315673828125,787797,1312,0.0,0,0,0.0,0,0
4169,1,0.25403308868408203,4,4,1,0,0.9311028122901917,789109,0.1724839210510254,worker1,0.1724839210510254,787797,1312,0.0,0,0,0.0,0,0
4170,1,0.2544372081756592,7,7,1,0,0.8535138368606567,789109,0.17270445823669434,worker1,0.17270445823669434,787797,1312,0.0,0,0,0.0,0,0
4171,1,0.25417470932006836,8,8,1,0,0.9628913998603821,789109,0.17264032363891602,worker1,0.17264032363891602,787797,1312,0.0,0,0,0.0,0,0
4172,1,0.2559351921081543,4,4,1,0,0.9518393874168396,789109,0.17421746253967285,worker1,0.17421746253967285,787797,1312,0.0,0,0,0.0,0,0
4173,1,0.25377535820007324,4,4,1,0,0.8241846561431885,789109,0.17236828804016113,worker1,0.17236828804016113,787797,1312,0.0,0,0,0.0,0,0
4174,1,0.468198299407959,9,9,1,1,0.9980767965316772,2889112,0.27739906311035156,worker1->worker2,0.17701101303100586,787797,1050042,0.1003880500793457,1049961,1312,0.0,0,0
4175,1,0.25954461097717285,6,6,1,0,0.8575441837310791,789109,0.1781902313232422,worker1,0.1781902313232422,787797,1312,0.0,0,0,0.0,0,0
