sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,jetson_compute_time_sec,jetson_request_bytes,jetson_response_bytes
4141,1,0.25986289978027344,6,6,1,0,0.8744422793388367,789109,0.17770791053771973,worker1,0.17770791053771973,787797,1312,0.0,0,0,0.0,0,0
4142,1,0.25714850425720215,8,8,1,0,0.997990608215332,789108,0.1755049228668213,worker1,0.1755049228668213,787797,1311,0.0,0,0,0.0,0,0
4143,1,0.2558629512786865,6,6,1,0,0.9538950324058533,789109,0.1741321086883545,worker1,0.1741321086883545,787797,1312,0.0,0,0,0.0,0,0
4144,1,0.2569568157196045,9,9,1,0,0.9798423647880554,789109,0.17536640167236328,worker1,0.17536640167236328,787797,1312,0.0,0,0,0.0,0,0
4145,1,0.25733518600463867,0,2,0,0,0.5409529209136963,789109,0.17571568489074707,worker1,0.17571568489074707,787797,1312,0.0,0,0,0.0,0,0
4146,1,0.25675010681152344,6,6,1,0,0.862621009349823,789108,0.17597556114196777,worker1,0.17597556114196777,787797,1311,0.0,0,0,0.0,0,0
4147,1,0.45337843894958496,3,3,1,1,0.9982787370681763,2889110,0.265899658203125,worker1->worker2,0.1769874095916748,787797,1050041,0.0889122486114502,1049960,1312,0.0,0,0
4148,1,0.26025986671447754,5,5,1,0,0.9639756679534912,789109,0.17867755889892578,worker1,0.17867755889892578,787797,1312,0.0,0,0,0.0,0,0
4149,1,0.4526231288909912,4,4,1,1,0.732925534248352,2889109,0.26279401779174805,worker1->worker2,0.1760697364807129,787797,1050041,0.08672428131103516,1049960,1311,0.0,0,0
4150,1,0.26187634468078613,0,0,1,0,0.9724302291870117,789109,0.18015646934509277,worker1,0.18015646934509277,787797,1312,0.0,0,0,0.0,0,0
4151,1,0.2555673122406006,7,7,1,0,0.9969351291656494,789109,0.17359304428100586,worker1,0.17359304428100586,787797,1312,0.0,0,0,0.0,0,0
4152,1,0.25560855865478516,4,4,1,0,0.9521458745002747,789109,0.17373967170715332,worker1,0.17373967170715332,787797,1312,0.0,0,0,0.0,0,0
4153,1,0.2557709217071533,0,0,1,0,0.8354693651199341,789109,0.17392325401306152,worker1,0.17392325401306152,787797,1312,0.0,0,0,0.0,0,0
4154,1,0.2548253536224365,7,7,1,0,0.9991119503974915,789109,0.17388033866882324,worker1,0.17388033866882324,787797,1312,0.0,0,0,0.0,0,0
4155,1,0.2549889087677002,0,0,1,0,0.8980468511581421,789109,0.17314553260803223,worker1,0.17314553260803223,787797,1312,0.0,0,0,0.0,0,0
4156,1,0.2543177604675293,2,2,1,0,0.955925464630127,789108,0.17270112037658691,worker1,0.17270112037658691,787797,1311,0.0,0,0,0.0,0,0
4157,1,0.26389551162719727,0,0,1,0,0.9002565145492554,789109,0.18216776847839355,worker1,0.18216776847839355,787797,1312,0.0,0,0,0.0,0,0
4158,1,0.2549724578857422,9,9,1,0,0.9801905751228333,789109,0.17292571067810059,worker1,0.17292571067810059,787797,1312,0.0,0,0,0.0,0,0
4159,1,0.2561686038970947,4,4,1,0,0.8607144951820374,789109,0.17451024055480957,worker1,0.17451024055480957,787797,1312,0.0,0,0,0.0,0,0
4160,1,0.2537534236907959,4,4,1,0,0.7849183678627014,789109,0.17281866073608398,worker1,0.17281866073608398,787797,1312,0.0,0,0,0.0,0,0
4161,1,0.2552053928375244,1,1,1,0,0.7653077840805054,789109,0.17374539375305176,worker1,0.17374539375305176,787797,1312,0.0,0,0,0.0,0,0
4162,1,0.5543787479400635,5,5,1,2,0.9775967597961426,3940527,0.3004603385925293,worker1->worker2->jetson,0.1730060577392578,787797,1050041,0.08677244186401367,1049960,525750,0.04068183898925781,525668,1311
4163,1,0.2605733871459961,8,8,1,0,0.9852473735809326,789109,0.17935895919799805,worker1,0.17935895919799805,787797,1312,0.0,0,0,0.0,0,0
4164,1,0.2568850517272949,9,9,1,0,0.9706979990005493,789109,0.17604994773864746,worker1,0.17604994773864746,787797,1312,0.0,0,0,0.0,0,0
4165,1,0.25944948196411133,1,1,1,0,0.9988893866539001,789109,0.17602324485778809,worker1,0.17602324485778809,787797,1312,0.0,0,0,0.0,0,0
4166,1,0.2568361759185791,3,3,1,0,0.8735685348510742,789109,0.17506623268127441,worker1,0.17506623268127441,787797,1312,0.0,0,0,0.0,0,0
4167,1,0.2613658905029297,8,8,1,0,0.9935228824615479,789109,0.17943811416625977,worker1,0.17943811416625977,787797,1312,0.0,0,0,0.0,0,0
4168,1,0.25571680068969727,4,4,1,0,0.7629358768463135,789109,0.17418336868286133,worker1,0.17418336868286133,787797,1312,0.0,0,0,0.0,0,0
4169,1,0.2573246955871582,8,8,1,0,0.9838152527809143,789109,0.1757352352142334,worker1,0.1757352352142334,787797,1312,0.0,0,0,0.0,0,0
4170,1,0.2572767734527588,7,7,1,0,0.897057294845581,789108,0.17509722709655762,worker1,0.17509722709655762,787797,1311,0.0,0,0,0.0,0,0
4171,1,0.260159969329834,3,3,1,0,0.9568347930908203,789109,0.17835617065429688,worker1,0.17835617065429688,787797,1312,0.0,0,0,0.0,0,0
4172,1,0.2564208507537842,4,4,1,0,0.9429560899734497,789109,0.17457842826843262,worker1,0.17457842826843262,787797,1312,0.0,0,0,0.0,0,0
4173,1,0.25884008407592773,6,6,1,0,0.7713453769683838,789109,0.1773982048034668,worker1,0.1773982048034668,787797,1312,0.0,0,0,0.0,0,0
4174,1,0.2562832832336426,0,0,1,0,0.9483970403671265,789109,0.1746225357055664,worker1,0.1746225357055664,787797,1312,0.0,0,0,0.0,0,0
4175,1,0.4625256061553955,5,5,1,1,0.865467369556427,2889109,0.26944756507873535,worker1->worker2,0.17930817604064941,787797,1050041,0.09013938903808594,1049960,1311,0.0,0,0
4176,1,0.2599971294403076,3,3,1,0,0.8251765966415405,789109,0.17811012268066406,worker1,0.17811012268066406,787797,1312,0.0,0,0,0.0,0,0
4177,1,0.2548789978027344,3,3,1,0,0.7617433071136475,789109,0.17315244674682617,worker1,0.17315244674682617,787797,1312,0.0,0,0,0.0,0,0
4178,1,0.25650548934936523,3,3,1,0,0.8758748173713684,789109,0.17564678192138672,worker1,0.17564678192138672,787797,1312,0.0,0,0,0.0,0,0
4179,1,0.44995713233947754,4,4,1,1,0.979904294013977,2889109,0.2633671760559082,worker1->worker2,0.1743152141571045,787797,1050041,0.08905196189880371,1049960,1311,0.0,0,0
4180,1,0.5767457485198975,0,0,1,2,0.6563315987586975,3940527,0.3108658790588379,worker1->worker2->jetson,0.17506623268127441,787797,1050041,0.08901286125183105,1049960,525750,0.04678678512573242,525668,1311
4181,1,0.26126623153686523,0,0,1,0,0.93864905834198,789107,0.17919063568115234,worker1,0.17919063568115234,787797,1310,0.0,0,0,0.0,0,0
4182,1,0.2578854560852051,4,4,1,0,0.9176594614982605,789109,0.17615962028503418,worker1,0.17615962028503418,787797,1312,0.0,0,0,0.0,0,0
4183,1,0.4534883499145508,1,1,1,1,0.9394443035125732,2889110,0.2661113739013672,worker1->worker2,0.17650985717773438,787797,1050041,0.08960151672363281,1049960,1312,0.0,0,0
4184,1,0.45175838470458984,4,4,1,1,0.9938148260116577,2889110,0.2643585205078125,worker1->worker2,0.17748475074768066,787797,1050041,0.08687376976013184,1049960,1312,0.0,0,0
4185,1,0.26061129570007324,2,2,1,0,0.9445909261703491,789109,0.1787853240966797,worker1,0.1787853240966797,787797,1312,0.0,0,0,0.0,0,0
4186,1,0.2577831745147705,0,0,1,0,0.9832241535186768,789109,0.17598867416381836,worker1,0.17598867416381836,787797,1312,0.0,0,0,0.0,0,0
4187,1,0.25759291648864746,6,6,1,0,0.9093115329742432,789109,0.17608880996704102,worker1,0.17608880996704102,787797,1312,0.0,0,0,0.0,0,0
4188,1,0.25653553009033203,4,4,1,0,0.9746724367141724,789109,0.17525482177734375,worker1,0.17525482177734375,787797,1312,0.0,0,0,0.0,0,0
4189,1,0.2573401927947998,0,5,0,0,0.8465064167976379,789109,0.17644429206848145,worker1,0.17644429206848145,787797,1312,0.0,0,0,0.0,0,0
4190,1,0.2569162845611572,5,5,1,0,0.9562845230102539,789109,0.17484688758850098,worker1,0.17484688758850098,787797,1312,0.0,0,0,0.0,0,0
4191,1,0.46663832664489746,4,2,0,1,0.8551095724105835,2889110,0.2736191749572754,worker1->worker2,0.17693185806274414,787797,1050041,0.09668731689453125,1049960,1312,0.0,0,0
4192,1,0.4616813659667969,7,7,1,1,0.9220376014709473,2889110,0.2753310203552246,worker1->worker2,0.18265843391418457,787797,1050041,0.09267258644104004,1049960,1312,0.0,0,0
4193,1,0.45167088508605957,5,5,1,1,0.9671982526779175,2889110,0.2645416259765625,worker1->worker2,0.17775654792785645,787797,1050041,0.08678507804870605,1049960,1312,0.0,0,0
4194,1,0.26270127296447754,0,0,1,0,0.8096984028816223,789109,0.18119525909423828,worker1,0.18119525909423828,787797,1312,0.0,0,0,0.0,0,0
4195,1,0.2544593811035156,6,6,1,0,0.8011872172355652,789109,0.17364883422851562,worker1,0.17364883422851562,787797,1312,0.0,0,0,0.0,0,0
4196,1,0.25620388984680176,0,0,1,0,0.7418757677078247,789109,0.17437219619750977,worker1,0.17437219619750977,787797,1312,0.0,0,0,0.0,0,0
4197,1,0.25536584854125977,8,8,1,0,0.9983662962913513,789109,0.1734926700592041,worker1,0.1734926700592041,787797,1312,0.0,0,0,0.0,0,0
4198,1,0.26077795028686523,7,7,1,0,0.7117645144462585,789109,0.17937016487121582,worker1,0.17937016487121582,787797,1312,0.0,0,0,0.0,0,0
4199,1,0.2539174556732178,1,1,1,0,0.9953969120979309,789109,0.17323899269104004,worker1,0.17323899269104004,787797,1312,0.0,0,0,0.0,0,0
4200,1,0.5828738212585449,4,4,1,2,0.9957271814346313,3940527,0.31713223457336426,worker1->worker2->jetson,0.17597389221191406,787797,1050041,0.0868990421295166,1049960,525750,0.054259300231933594,525668,1311
4201,1,0.2590954303741455,5,5,1,0,0.8665789365768433,789109,0.1771557331085205,worker1,0.1771557331085205,787797,1312,0.0,0,0,0.0,0,0
4202,1,0.2583770751953125,5,5,1,0,0.9437153339385986,789109,0.1743459701538086,worker1,0.1743459701538086,787797,1312,0.0,0,0,0.0,0,0
4203,1,0.25700902938842773,2,2,1,0,0.7852222919464111,789109,0.1750659942626953,worker1,0.1750659942626953,787797,1312,0.0,0,0,0.0,0,0
4204,1,0.2600822448730469,5,5,1,0,0.8531189560890198,789109,0.17859935760498047,worker1,0.17859935760498047,787797,1312,0.0,0,0,0.0,0,0
4205,1,0.25435304641723633,9,9,1,0,0.9990531802177429,789109,0.17351698875427246,worker1,0.17351698875427246,787797,1312,0.0,0,0,0.0,0,0
4206,1,0.2574148178100586,8,8,1,0,0.9778687357902527,789109,0.17585110664367676,worker1,0.17585110664367676,787797,1312,0.0,0,0,0.0,0,0
4207,1,0.4638516902923584,3,5,0,1,0.5117431282997131,2889110,0.2720468044281006,worker1->worker2,0.17493295669555664,787797,1050041,0.09711384773254395,1049960,1312,0.0,0,0
4208,1,0.258685827255249,8,8,1,0,0.9090247750282288,789109,0.17677879333496094,worker1,0.17677879333496094,787797,1312,0.0,0,0,0.0,0,0
4209,1,0.45269203186035156,2,2,1,1,0.6898162961006165,2889110,0.26455092430114746,worker1->worker2,0.177659273147583,787797,1050041,0.08689165115356445,1049960,1312,0.0,0,0
4210,1,0.2607142925262451,6,6,1,0,0.805072546005249,789108,0.1790328025817871,worker1,0.1790328025817871,787797,1311,0.0,0,0,0.0,0,0
4211,1,0.25454258918762207,5,5,1,0,0.7338504791259766,789109,0.17255353927612305,worker1,0.17255353927612305,787797,1312,0.0,0,0,0.0,0,0
4212,1,0.26006126403808594,8,0,0,0,0.5578623414039612,789109,0.17764520645141602,worker1,0.17764520645141602,787797,1312,0.0,0,0,0.0,0,0
4213,1,0.2544569969177246,9,9,1,0,0.9914537668228149,789109,0.17209410667419434,worker1,0.17209410667419434,787797,1312,0.0,0,0,0.0,0,0
4214,1,0.44844722747802734,5,3,0,1,0.9248701333999634,2889110,0.2602226734161377,worker1->worker2,0.17372703552246094,787797,1050041,0.08649563789367676,1049960,1312,0.0,0,0
4215,1,0.2582850456237793,1,1,1,0,0.8271926045417786,789109,0.1774888038635254,worker1,0.1774888038635254,787797,1312,0.0,0,0,0.0,0,0
4216,1,0.2556145191192627,0,8,0,0,0.8454197645187378,789109,0.1742103099822998,worker1,0.1742103099822998,787797,1312,0.0,0,0,0.0,0,0
4217,1,0.25822949409484863,7,7,1,0,0.9399440884590149,789109,0.1770620346069336,worker1,0.1770620346069336,787797,1312,0.0,0,0,0.0,0,0
4218,1,0.2563319206237793,1,1,1,0,0.9961561560630798,789109,0.17483210563659668,worker1,0.17483210563659668,787797,1312,0.0,0,0,0.0,0,0
4219,1,0.25888752937316895,0,0,1,0,0.8990999460220337,789109,0.17708826065063477,worker1,0.17708826065063477,787797,1312,0.0,0,0,0.0,0,0
4220,1,0.25405120849609375,9,9,1,0,0.9644977450370789,789109,0.17254352569580078,worker1,0.17254352569580078,787797,1312,0.0,0,0,0.0,0,0
4221,1,0.2663693428039551,2,2,1,0,0.8150209188461304,789109,0.18438267707824707,worker1,0.18438267707824707,787797,1312,0.0,0,0,0.0,0,0
4222,1,0.2573561668395996,7,7,1,0,0.9514294862747192,789109,0.17551708221435547,worker1,0.17551708221435547,787797,1312,0.0,0,0,0.0,0,0
4223,1,0.2758498191833496,0,0,1,0,0.9957864880561829,789109,0.19385933876037598,worker1,0.19385933876037598,787797,1312,0.0,0,0,0.0,0,0
4224,1,0.2566983699798584,0,0,1,0,0.9790220856666565,789109,0.17511677742004395,worker1,0.17511677742004395,787797,1312,0.0,0,0,0.0,0,0
4225,1,0.25623035430908203,1,1,1,0,0.9216252565383911,789109,0.1743907928466797,worker1,0.1743907928466797,787797,1312,0.0,0,0,0.0,0,0
4226,1,0.25645017623901367,4,4,1,0,0.7605919241905212,789109,0.17465448379516602,worker1,0.17465448379516602,787797,1312,0.0,0,0,0.0,0,0
4227,1,0.2557849884033203,1,1,1,0,0.9995135068893433,789109,0.1741325855255127,worker1,0.1741325855255127,787797,1312,0.0,0,0,0.0,0,0
4228,1,0.4638833999633789,6,4,0,1,0.9428850412368774,2889110,0.2717771530151367,worker1->worker2,0.17580485343933105,787797,1050041,0.09597229957580566,1049960,1312,0.0,0,0
4229,1,0.5913970470428467,5,5,1,2,0.9842168092727661,3940527,0.322796106338501,worker1->worker2->jetson,0.1786038875579834,787797,1050041,0.08627128601074219,1049960,525750,0.05792093276977539,525668,1311
4230,1,0.2643418312072754,3,3,1,0,0.797781765460968,789108,0.18282723426818848,worker1,0.18282723426818848,787797,1311,0.0,0,0,0.0,0,0
4231,1,0.26244091987609863,8,8,1,0,0.998763918876648,789108,0.18161702156066895,worker1,0.18161702156066895,787797,1311,0.0,0,0,0.0,0,0
4232,1,0.25960445404052734,5,5,1,0,0.8362576365470886,789109,0.1783459186553955,worker1,0.1783459186553955,787797,1312,0.0,0,0,0.0,0,0
4233,1,0.26268768310546875,6,6,1,0,0.8381483554840088,789109,0.18094348907470703,worker1,0.18094348907470703,787797,1312,0.0,0,0,0.0,0,0
4234,1,0.26012444496154785,3,3,1,0,0.8791860938072205,789109,0.17851996421813965,worker1,0.17851996421813965,787797,1312,0.0,0,0,0.0,0,0
4235,1,0.2634110450744629,9,9,1,0,0.9927781224250793,789109,0.1819136142730713,worker1,0.1819136142730713,787797,1312,0.0,0,0,0.0,0,0
4236,1,0.25948238372802734,4,4,1,0,0.7418127059936523,789109,0.1782236099243164,worker1,0.1782236099243164,787797,1312,0.0,0,0,0.0,0,0
4237,1,0.5823132991790771,2,3,0,2,0.8944051265716553,3940527,0.32371997833251953,worker1->worker2->jetson,0.17886710166931152,787797,1050041,0.08870816230773926,1049960,525750,0.05614471435546875,525668,1311
4238,1,0.26420140266418457,7,7,1,0,0.7283673286437988,789109,0.1824321746826172,worker1,0.1824321746826172,787797,1312,0.0,0,0,0.0,0,0
4239,1,0.2596559524536133,4,4,1,0,0.8539236783981323,789109,0.1780846118927002,worker1,0.1780846118927002,787797,1312,0.0,0,0,0.0,0,0
4240,1,0.4798243045806885,4,3,0,1,0.9104765057563782,2889110,0.2941277027130127,worker1->worker2,0.2047748565673828,787797,1050041,0.08935284614562988,1049960,1312,0.0,0,0
4241,1,0.2613697052001953,3,3,1,0,0.659938395023346,789108,0.1794140338897705,worker1,0.1794140338897705,787797,1311,0.0,0,0,0.0,0,0
4242,1,0.25409674644470215,4,4,1,0,0.9031819701194763,789109,0.17217707633972168,worker1,0.17217707633972168,787797,1312,0.0,0,0,0.0,0,0
4243,1,0.25528478622436523,8,8,1,0,0.8308975696563721,789109,0.17378497123718262,worker1,0.17378497123718262,787797,1312,0.0,0,0,0.0,0,0
4244,1,0.25524067878723145,5,5,1,0,0.8921198844909668,789109,0.17328190803527832,worker1,0.17328190803527832,787797,1312,0.0,0,0,0.0,0,0
4245,1,0.25478196144104004,6,6,1,0,0.983639657497406,789108,0.17320561408996582,worker1,0.17320561408996582,787797,1311,0.0,0,0,0.0,0,0
4246,1,0.25626206398010254,0,0,1,0,0.8416558504104614,789109,0.1745145320892334,worker1,0.1745145320892334,787797,1312,0.0,0,0,0.0,0,0
4247,1,0.2557640075683594,2,2,1,0,0.6621032357215881,789109,0.17406105995178223,worker1,0.17406105995178223,787797,1312,0.0,0,0,0.0,0,0
4248,1,0.25734448432922363,8,8,1,0,0.9831323027610779,789109,0.17690324783325195,worker1,0.17690324783325195,787797,1312,0.0,0,0,0.0,0,0
4249,1,0.6400535106658936,1,1,1,3,0.6390559077262878,3940527,0.3175852298736572,worker1->worker2->jetson,0.1722259521484375,787797,1050041,0.08778953552246094,1049960,525750,0.05756974220275879,525668,1311
4250,1,0.255871057510376,9,1,0,0,0.9389933347702026,789109,0.1739962100982666,worker1,0.1739962100982666,787797,1312,0.0,0,0,0.0,0,0
4251,1,0.25307416915893555,6,6,1,0,0.9996434450149536,789109,0.17165517807006836,worker1,0.17165517807006836,787797,1312,0.0,0,0,0.0,0,0
4252,1,0.25409841537475586,3,3,1,0,0.8961793780326843,789109,0.1725475788116455,worker1,0.1725475788116455,787797,1312,0.0,0,0,0.0,0,0
4253,1,0.25392937660217285,2,2,1,0,0.9385521411895752,789109,0.1719660758972168,worker1,0.1719660758972168,787797,1312,0.0,0,0,0.0,0,0
4254,1,0.25437307357788086,2,6,0,0,0.7387781739234924,789109,0.1724414825439453,worker1,0.1724414825439453,787797,1312,0.0,0,0,0.0,0,0
4255,1,0.2530677318572998,5,5,1,0,0.9801025986671448,789109,0.17107105255126953,worker1,0.17107105255126953,787797,1312,0.0,0,0,0.0,0,0
4256,1,0.4485049247741699,6,6,1,1,0.9992916584014893,2889110,0.2614758014678955,worker1->worker2,0.17321562767028809,787797,1050041,0.08826017379760742,1049960,1312,0.0,0,0
4257,1,0.25721001625061035,1,1,1,0,0.999370276927948,789108,0.175612211227417,worker1,0.175612211227417,787797,1311,0.0,0,0,0.0,0,0
4258,1,0.4456205368041992,4,4,1,1,0.9150601625442505,2889110,0.25833725929260254,worker1->worker2,0.17208576202392578,787797,1050041,0.08625149726867676,1049960,1312,0.0,0,0
4259,1,0.4494597911834717,7,7,1,1,0.9424301981925964,2889110,0.2626681327819824,worker1->worker2,0.1764380931854248,787797,1050041,0.08623003959655762,1049960,1312,0.0,0,0
4260,1,0.2610476016998291,0,0,1,0,0.9075303673744202,789109,0.17893719673156738,worker1,0.17893719673156738,787797,1312,0.0,0,0,0.0,0,0
4261,1,0.6010093688964844,4,4,1,3,0.8297209143638611,3940527,0.3161509037017822,worker1->worker2->jetson,0.1738903522491455,787797,1050041,0.08602714538574219,1049960,525750,0.05623340606689453,525668,1311
4262,1,0.583017110824585,0,7,0,2,0.7806800603866577,3940527,0.3206806182861328,worker1->worker2->jetson,0.17645859718322754,787797,1050041,0.08884477615356445,1049960,525750,0.05537724494934082,525668,1311
4263,1,0.25701308250427246,1,1,1,0,0.9824315905570984,789109,0.1758134365081787,worker1,0.1758134365081787,787797,1312,0.0,0,0,0.0,0,0
4264,1,0.25405073165893555,0,0,1,0,0.9877554774284363,789109,0.172196626663208,worker1,0.172196626663208,787797,1312,0.0,0,0,0.0,0,0
4265,1,0.2676682472229004,8,8,1,0,0.8671301007270813,789109,0.18570590019226074,worker1,0.18570590019226074,787797,1312,0.0,0,0,0.0,0,0
4266,1,0.2543156147003174,7,7,1,0,0.7435253262519836,789109,0.17326712608337402,worker1,0.17326712608337402,787797,1312,0.0,0,0,0.0,0,0
4267,1,0.2560617923736572,5,5,1,0,0.7279268503189087,789109,0.17522788047790527,worker1,0.17522788047790527,787797,1312,0.0,0,0,0.0,0,0
4268,1,0.5756528377532959,1,1,1,2,0.6006279587745667,3940527,0.3143174648284912,worker1->worker2->jetson,0.17288422584533691,787797,1050041,0.0896615982055664,1049960,525750,0.05177164077758789,525668,1311
4269,1,0.4574143886566162,2,2,1,1,0.9987576007843018,2889110,0.270648717880249,worker1->worker2,0.18183183670043945,787797,1050041,0.08881688117980957,1049960,1312,0.0,0,0
4270,1,0.2564890384674072,2,2,1,0,0.7848411798477173,789109,0.17490053176879883,worker1,0.17490053176879883,787797,1312,0.0,0,0,0.0,0,0
4271,1,0.2538261413574219,7,7,1,0,0.9812344908714294,789109,0.1721787452697754,worker1,0.1721787452697754,787797,1312,0.0,0,0,0.0,0,0
4272,1,0.2552206516265869,5,5,1,0,0.7852908372879028,789109,0.17342925071716309,worker1,0.17342925071716309,787797,1312,0.0,0,0,0.0,0,0
4273,1,0.2536780834197998,4,4,1,0,0.9535975456237793,789109,0.17192792892456055,worker1,0.17192792892456055,787797,1312,0.0,0,0,0.0,0,0
4274,1,0.4474949836730957,3,3,1,1,0.8413966298103333,2889110,0.26041436195373535,worker1->worker2,0.17388296127319336,787797,1050041,0.08653140068054199,1049960,1312,0.0,0,0
4275,1,0.25839972496032715,6,6,1,0,0.7337455153465271,789109,0.17690038681030273,worker1,0.17690038681030273,787797,1312,0.0,0,0,0.0,0,0
4276,1,0.4489016532897949,2,2,1,1,0.9833452701568604,2889110,0.26192331314086914,worker1->worker2,0.17336058616638184,787797,1050041,0.0885627269744873,1049960,1312,0.0,0,0
4277,1,0.44953298568725586,0,0,1,1,0.9141741394996643,2889110,0.26265573501586914,worker1->worker2,0.17603302001953125,787797,1050041,0.08662271499633789,1049960,1312,0.0,0,0
4278,1,0.5760362148284912,5,3,0,2,0.9667355418205261,3940527,0.31151819229125977,worker1->worker2->jetson,0.17711257934570312,787797,1050041,0.0867154598236084,1049960,525750,0.04769015312194824,525668,1311
4279,1,0.2569608688354492,7,7,1,0,0.8335846066474915,789109,0.17600727081298828,worker1,0.17600727081298828,787797,1312,0.0,0,0,0.0,0,0
4280,1,0.4500424861907959,6,5,0,1,0.7089792490005493,2889110,0.26390814781188965,worker1->worker2,0.1750171184539795,787797,1050041,0.08889102935791016,1049960,1312,0.0,0,0
4281,1,0.4567844867706299,3,3,1,1,0.9805606603622437,2889110,0.26730966567993164,worker1->worker2,0.17753148078918457,787797,1050041,0.08977818489074707,1049960,1312,0.0,0,0
4282,1,0.2574429512023926,4,7,0,0,0.8156638741493225,789109,0.17609238624572754,worker1,0.17609238624572754,787797,1312,0.0,0,0,0.0,0,0
4283,1,0.2530033588409424,3,3,1,0,0.6933661103248596,789109,0.17216873168945312,worker1,0.17216873168945312,787797,1312,0.0,0,0,0.0,0,0
4284,1,0.25464653968811035,4,4,1,0,0.8668267726898193,789109,0.1729731559753418,worker1,0.1729731559753418,787797,1312,0.0,0,0,0.0,0,0
4285,1,0.44616007804870605,8,8,1,1,0.8876025080680847,2889110,0.25882863998413086,worker1->worker2,0.17172455787658691,787797,1050041,0.08710408210754395,1049960,1312,0.0,0,0
4286,1,0.4484739303588867,8,9,0,1,0.8374041318893433,2889110,0.2617611885070801,worker1->worker2,0.17467498779296875,787797,1050041,0.08708620071411133,1049960,1312,0.0,0,0
4287,1,0.25746917724609375,1,1,1,0,0.9924696087837219,789109,0.1759636402130127,worker1,0.1759636402130127,787797,1312,0.0,0,0,0.0,0,0
4288,1,0.25568532943725586,3,3,1,0,0.8554912805557251,789109,0.17386627197265625,worker1,0.17386627197265625,787797,1312,0.0,0,0,0.0,0,0
4289,1,0.25304746627807617,5,5,1,0,0.8836084008216858,789109,0.17274165153503418,worker1,0.17274165153503418,787797,1312,0.0,0,0,0.0,0,0
4290,1,0.2545323371887207,6,6,1,0,0.9381536841392517,789109,0.1732022762298584,worker1,0.1732022762298584,787797,1312,0.0,0,0,0.0,0,0
4291,1,0.2525036334991455,3,3,1,0,0.8251055479049683,789109,0.17251944541931152,worker1,0.17251944541931152,787797,1312,0.0,0,0,0.0,0,0
4292,1,0.25562453269958496,1,1,1,0,0.9997510313987732,789109,0.17359709739685059,worker1,0.17359709739685059,787797,1312,0.0,0,0,0.0,0,0
4293,1,0.5745663642883301,2,2,1,2,0.9965105652809143,3940527,0.3130064010620117,worker1->worker2->jetson,0.17151689529418945,787797,1050041,0.08956623077392578,1049960,525750,0.051923274993896484,525668,1311
4294,1,0.2592508792877197,6,6,1,0,0.9011688828468323,789109,0.1777191162109375,worker1,0.1777191162109375,787797,1312,0.0,0,0,0.0,0,0
4295,1,0.4501528739929199,3,5,0,1,0.618712842464447,2889109,0.26271605491638184,worker1->worker2,0.17433404922485352,787797,1050041,0.08838200569152832,1049960,1311,0.0,0,0
4296,1,0.25789833068847656,6,6,1,0,0.8328485488891602,789109,0.17640995979309082,worker1,0.17640995979309082,787797,1312,0.0,0,0,0.0,0,0
4297,1,0.2544536590576172,0,0,1,0,0.5985255837440491,789109,0.17257356643676758,worker1,0.17257356643676758,787797,1312,0.0,0,0,0.0,0,0
4298,1,0.4533967971801758,6,4,0,1,0.9740634560585022,2889110,0.2595798969268799,worker1->worker2,0.17319273948669434,787797,1050041,0.08638715744018555,1049960,1312,0.0,0,0
4299,1,0.4513092041015625,8,8,1,1,0.9855049252510071,2889110,0.26500391960144043,worker1->worker2,0.1783895492553711,787797,1050041,0.08661437034606934,1049960,1312,0.0,0,0
4300,1,0.4509422779083252,3,5,0,1,0.8892242312431335,2889110,0.26381349563598633,worker1->worker2,0.17733359336853027,787797,1050041,0.08647990226745605,1049960,1312,0.0,0,0
4301,1,0.45151305198669434,4,4,1,1,0.9907495379447937,2889110,0.26459741592407227,worker1->worker2,0.17821955680847168,787797,1050041,0.08637785911560059,1049960,1312,0.0,0,0
4302,1,0.2628781795501709,8,8,1,0,0.8530403971672058,789109,0.1816234588623047,worker1,0.1816234588623047,787797,1312,0.0,0,0,0.0,0,0
4303,1,0.2547614574432373,6,6,1,0,0.9792775511741638,789109,0.1740555763244629,worker1,0.1740555763244629,787797,1312,0.0,0,0,0.0,0,0
4304,1,0.2579386234283447,8,8,1,0,0.9970858693122864,789109,0.17609810829162598,worker1,0.17609810829162598,787797,1312,0.0,0,0,0.0,0,0
4305,1,0.25618720054626465,0,0,1,0,0.8793326020240784,789109,0.17497587203979492,worker1,0.17497587203979492,787797,1312,0.0,0,0,0.0,0,0
4306,1,0.257413387298584,4,4,1,0,0.9359016418457031,789109,0.17586731910705566,worker1,0.17586731910705566,787797,1312,0.0,0,0,0.0,0,0
4307,1,0.2571372985839844,2,2,1,0,0.8374124765396118,789109,0.1755356788635254,worker1,0.1755356788635254,787797,1312,0.0,0,0,0.0,0,0
4308,1,0.4497857093811035,3,8,0,1,0.8471127152442932,2889110,0.26273584365844727,worker1->worker2,0.17636775970458984,787797,1050041,0.08636808395385742,1049960,1312,0.0,0,0
