sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes
4903,1,0.36667919158935547,0,0,1,1,0.9976041913032532,789109,0.2847166061401367,worker1,0.2847166061401367,787797,1312,0.0,0,0
4904,1,0.2739996910095215,8,8,1,0,0.9193364977836609,789109,0.1920163631439209,worker1,0.1920163631439209,787797,1312,0.0,0,0
4905,1,0.269838809967041,1,1,1,0,0.9977505803108215,789109,0.18793082237243652,worker1,0.18793082237243652,787797,1312,0.0,0,0
4906,1,0.2743186950683594,9,1,0,0,0.5253266096115112,789109,0.19199132919311523,worker1,0.19199132919311523,787797,1312,0.0,0,0
4907,1,0.264817476272583,2,2,1,0,0.6621032357215881,789109,0.18326830863952637,worker1,0.18326830863952637,787797,1312,0.0,0,0
4908,1,0.37134671211242676,4,0,0,1,0.9514833092689514,789109,0.28856515884399414,worker1,0.28856515884399414,787797,1312,0.0,0,0
4909,1,0.3671576976776123,5,5,1,1,0.9623642563819885,789109,0.2850360870361328,worker1,0.2850360870361328,787797,1312,0.0,0,0
4910,1,0.26547765731811523,3,3,1,0,0.870737612247467,789108,0.18333983421325684,worker1,0.18333983421325684,787797,1311,0.0,0,0
4911,1,0.27359819412231445,0,0,1,0,0.933914840221405,789108,0.19165492057800293,worker1,0.19165492057800293,787797,1311,0.0,0,0
4912,1,0.27039480209350586,1,1,1,0,0.9999090433120728,789109,0.1882154941558838,worker1,0.1882154941558838,787797,1312,0.0,0,0
4913,1,0.5791511535644531,4,4,1,3,0.701119601726532,1840526,0.44173288345336914,worker1->worker2,0.28850364685058594,787797,525750,0.1532292366027832,525668,1311
4914,1,0.265397310256958,5,5,1,0,0.9595541954040527,789109,0.1831822395324707,worker1,0.1831822395324707,787797,1312,0.0,0,0
4915,1,0.36591029167175293,9,9,1,1,0.9912077188491821,789109,0.28358936309814453,worker1,0.28358936309814453,787797,1312,0.0,0,0
4916,1,0.2753465175628662,7,7,1,0,0.9457087516784668,789109,0.19344043731689453,worker1,0.19344043731689453,787797,1312,0.0,0,0
4917,1,0.2717139720916748,9,9,1,0,0.9995452761650085,789109,0.189497709274292,worker1,0.189497709274292,787797,1312,0.0,0,0
4918,1,0.2816002368927002,1,1,1,0,0.9988893866539001,789109,0.19940567016601562,worker1,0.19940567016601562,787797,1312,0.0,0,0
4919,1,0.2645912170410156,5,5,1,0,0.7378184199333191,789109,0.18269777297973633,worker1,0.18269777297973633,787797,1312,0.0,0,0
4920,1,0.27337121963500977,7,7,1,0,0.9663807153701782,789109,0.19159674644470215,worker1,0.19159674644470215,787797,1312,0.0,0,0
4921,1,0.367206335067749,5,5,1,1,0.98907870054245,789107,0.28580164909362793,worker1,0.28580164909362793,787797,1310,0.0,0,0
4922,1,0.2650313377380371,3,3,1,0,0.8248384594917297,789109,0.18378043174743652,worker1,0.18378043174743652,787797,1312,0.0,0,0
4923,1,0.3710787296295166,3,3,1,1,0.9940322041511536,789109,0.28841686248779297,worker1,0.28841686248779297,787797,1312,0.0,0,0
4924,1,0.2633399963378906,6,6,1,0,0.8803694248199463,789109,0.1817951202392578,worker1,0.1817951202392578,787797,1312,0.0,0,0
4925,1,0.27886080741882324,8,9,0,0,0.9353569149971008,789109,0.19665122032165527,worker1,0.19665122032165527,787797,1312,0.0,0,0
4926,1,0.2658729553222656,2,3,0,0,0.8148326873779297,789109,0.1843259334564209,worker1,0.1843259334564209,787797,1312,0.0,0,0
4927,1,0.37539148330688477,3,5,0,1,0.6022933125495911,789109,0.29326868057250977,worker1,0.29326868057250977,787797,1312,0.0,0,0
4928,1,0.2666153907775879,0,0,1,0,0.7688404321670532,789109,0.18464922904968262,worker1,0.18464922904968262,787797,1312,0.0,0,0
4929,1,0.365215539932251,3,3,1,1,0.8465471267700195,789109,0.2829399108886719,worker1,0.2829399108886719,787797,1312,0.0,0,0
4930,1,0.27026915550231934,9,9,1,0,0.9822753667831421,789109,0.1883847713470459,worker1,0.1883847713470459,787797,1312,0.0,0,0
4931,1,0.37889719009399414,9,9,1,1,0.9986737966537476,789109,0.29670262336730957,worker1,0.29670262336730957,787797,1312,0.0,0,0
4932,1,0.274552583694458,9,9,1,0,0.8909435868263245,789109,0.19242548942565918,worker1,0.19242548942565918,787797,1312,0.0,0,0
4933,1,0.36502933502197266,0,0,1,1,0.9988781809806824,789109,0.28279685974121094,worker1,0.28279685974121094,787797,1312,0.0,0,0
4934,1,0.2742428779602051,8,8,1,0,0.6833919882774353,789109,0.19145798683166504,worker1,0.19145798683166504,787797,1312,0.0,0,0
4935,1,0.2648797035217285,9,9,1,0,0.9845632910728455,789109,0.1835803985595703,worker1,0.1835803985595703,787797,1312,0.0,0,0
4936,1,0.26294803619384766,4,7,0,0,0.8564451336860657,789109,0.1808161735534668,worker1,0.1808161735534668,787797,1312,0.0,0,0
4937,1,0.37999701499938965,3,5,0,1,0.9324094653129578,789109,0.2978076934814453,worker1,0.2978076934814453,787797,1312,0.0,0,0
4938,1,0.2760734558105469,9,9,1,0,0.9962523579597473,789109,0.19385814666748047,worker1,0.19385814666748047,787797,1312,0.0,0,0
4939,1,0.36338305473327637,8,9,0,1,0.8374041318893433,789109,0.28122377395629883,worker1,0.28122377395629883,787797,1312,0.0,0,0
4940,1,0.27059268951416016,8,8,1,0,0.997007429599762,789108,0.1879134178161621,worker1,0.1879134178161621,787797,1311,0.0,0,0
4941,1,0.272571325302124,9,8,0,0,0.9537181258201599,789109,0.190718412399292,worker1,0.190718412399292,787797,1312,0.0,0,0
4942,1,0.2904045581817627,4,4,1,0,0.7629358768463135,789109,0.20818209648132324,worker1,0.20818209648132324,787797,1312,0.0,0,0
4943,1,0.5029160976409912,5,3,0,2,0.9179933071136475,1840527,0.360734224319458,worker1->worker2,0.2790234088897705,787797,525750,0.0817108154296875,525668,1312
4944,1,0.359203577041626,5,5,1,1,0.8354986906051636,789109,0.277057409286499,worker1,0.277057409286499,787797,1312,0.0,0,0
4945,1,0.2731480598449707,2,2,1,0,0.9188847541809082,789109,0.19112420082092285,worker1,0.19112420082092285,787797,1312,0.0,0,0
4946,1,0.26303958892822266,4,4,1,0,0.7858768105506897,789109,0.18137001991271973,worker1,0.18137001991271973,787797,1312,0.0,0,0
4947,1,0.49376487731933594,2,2,1,2,0.9928777813911438,1840527,0.3566582202911377,worker1->worker2,0.27904415130615234,787797,525750,0.07761406898498535,525668,1312
4948,1,0.2716944217681885,1,1,1,0,0.9765855073928833,789109,0.18982768058776855,worker1,0.18982768058776855,787797,1312,0.0,0,0
4949,1,0.2738938331604004,8,8,1,0,0.9982843995094299,789109,0.19195914268493652,worker1,0.19195914268493652,787797,1312,0.0,0,0
4950,1,0.27144718170166016,0,0,1,0,0.9809309840202332,789109,0.18892812728881836,worker1,0.18892812728881836,787797,1312,0.0,0,0
4951,1,0.26452112197875977,2,2,1,0,0.9821974039077759,789109,0.18269824981689453,worker1,0.18269824981689453,787797,1312,0.0,0,0
4952,1,0.2617790699005127,1,1,1,0,0.995913565158844,789108,0.17959117889404297,worker1,0.17959117889404297,787797,1311,0.0,0,0
4953,1,0.35964083671569824,3,3,1,1,0.9519609808921814,789109,0.27811288833618164,worker1,0.27811288833618164,787797,1312,0.0,0,0
4954,1,0.3635904788970947,8,8,1,1,0.98062664270401,789107,0.2823507785797119,worker1,0.2823507785797119,787797,1310,0.0,0,0
4955,1,0.3647177219390869,5,5,1,1,0.9988903403282166,789109,0.2823655605316162,worker1,0.2823655605316162,787797,1312,0.0,0,0
4956,1,0.35883474349975586,1,1,1,1,0.7978290915489197,789109,0.27660655975341797,worker1,0.27660655975341797,787797,1312,0.0,0,0
4957,1,0.2698194980621338,0,0,1,0,0.9473270773887634,789109,0.18746519088745117,worker1,0.18746519088745117,787797,1312,0.0,0,0
4958,1,0.27367162704467773,0,0,1,0,0.6661036014556885,789109,0.192643404006958,worker1,0.192643404006958,787797,1312,0.0,0,0
4959,1,0.2719438076019287,8,8,1,0,0.9847806692123413,789109,0.1908862590789795,worker1,0.1908862590789795,787797,1312,0.0,0,0
4960,1,0.28163862228393555,9,9,1,0,0.9005739688873291,789109,0.19935846328735352,worker1,0.19935846328735352,787797,1312,0.0,0,0
4961,1,0.5252201557159424,6,6,1,2,0.969376802444458,1840526,0.38495612144470215,worker1->worker2,0.28287601470947266,787797,525750,0.10208010673522949,525668,1311
4962,1,0.2627263069152832,3,3,1,0,0.746792197227478,789108,0.18097567558288574,worker1,0.18097567558288574,787797,1311,0.0,0,0
4963,1,0.2708714008331299,3,3,1,0,0.7492178082466125,789109,0.18887925148010254,worker1,0.18887925148010254,787797,1312,0.0,0,0
4964,1,0.35864806175231934,4,7,0,1,0.522213339805603,789108,0.2770078182220459,worker1,0.2770078182220459,787797,1311,0.0,0,0
4965,1,0.2554607391357422,9,1,0,0,0.942294180393219,789108,0.17365670204162598,worker1,0.17365670204162598,787797,1311,0.0,0,0
4966,1,0.27042126655578613,6,6,1,0,0.9879760146141052,789109,0.1891026496887207,worker1,0.1891026496887207,787797,1312,0.0,0,0
4967,1,0.2637772560119629,2,2,1,0,0.9422150254249573,789109,0.1801745891571045,worker1,0.1801745891571045,787797,1312,0.0,0,0
4968,1,0.3568592071533203,8,9,0,1,0.8900313973426819,789109,0.27457332611083984,worker1,0.27457332611083984,787797,1312,0.0,0,0
4969,1,0.2648160457611084,1,1,1,0,0.6931853294372559,789109,0.18260526657104492,worker1,0.18260526657104492,787797,1312,0.0,0,0
4970,1,0.364917516708374,8,8,1,1,0.9199289679527283,789109,0.2827723026275635,worker1,0.2827723026275635,787797,1312,0.0,0,0
4971,1,0.5027256011962891,5,5,1,2,0.7121930122375488,1840527,0.3656444549560547,worker1->worker2,0.2892112731933594,787797,525750,0.07643318176269531,525668,1312
4972,1,0.26797056198120117,2,2,1,0,0.6870103478431702,789109,0.18592000007629395,worker1,0.18592000007629395,787797,1312,0.0,0,0
4973,1,0.3691220283508301,4,4,1,1,0.8744134902954102,789109,0.2869703769683838,worker1,0.2869703769683838,787797,1312,0.0,0,0
4974,1,0.27155208587646484,0,0,1,0,0.9241850972175598,789109,0.18933725357055664,worker1,0.18933725357055664,787797,1312,0.0,0,0
4975,1,0.3692173957824707,4,7,0,1,0.6234772205352783,789109,0.28699374198913574,worker1,0.28699374198913574,787797,1312,0.0,0,0
4976,1,0.2679622173309326,0,0,1,0,0.9611188769340515,789109,0.18555974960327148,worker1,0.18555974960327148,787797,1312,0.0,0,0
4977,1,0.3683912754058838,2,2,1,1,0.8155227303504944,789109,0.28622007369995117,worker1,0.28622007369995117,787797,1312,0.0,0,0
4978,1,0.2751736640930176,8,8,1,0,0.9990124702453613,789109,0.19373035430908203,worker1,0.19373035430908203,787797,1312,0.0,0,0
4979,1,0.2722618579864502,9,9,1,0,0.999240517616272,789108,0.19042730331420898,worker1,0.19042730331420898,787797,1311,0.0,0,0
4980,1,0.3653578758239746,8,2,0,1,0.5353477597236633,789109,0.2830696105957031,worker1,0.2830696105957031,787797,1312,0.0,0,0
4981,1,0.3707573413848877,1,1,1,1,0.8676775693893433,789109,0.2890052795410156,worker1,0.2890052795410156,787797,1312,0.0,0,0
4982,1,0.36522674560546875,6,6,1,1,0.7572834491729736,789109,0.2825758457183838,worker1,0.2825758457183838,787797,1312,0.0,0,0
4983,1,0.26994872093200684,2,2,1,0,0.6890566349029541,789109,0.18634438514709473,worker1,0.18634438514709473,787797,1312,0.0,0,0
4984,1,0.3681201934814453,4,6,0,1,0.6666362881660461,789109,0.2859940528869629,worker1,0.2859940528869629,787797,1312,0.0,0,0
4985,1,0.2737879753112793,9,9,1,0,0.9620527029037476,789109,0.19214081764221191,worker1,0.19214081764221191,787797,1312,0.0,0,0
4986,1,0.27011585235595703,9,9,1,0,0.9635602235794067,789109,0.18726205825805664,worker1,0.18726205825805664,787797,1312,0.0,0,0
4987,1,0.26535868644714355,0,0,1,0,0.84739750623703,789107,0.1829378604888916,worker1,0.1829378604888916,787797,1310,0.0,0,0
4988,1,0.37442946434020996,4,4,1,1,0.6757340431213379,789109,0.2913169860839844,worker1,0.2913169860839844,787797,1312,0.0,0,0
4989,1,0.2728850841522217,5,5,1,0,0.7780932188034058,789109,0.19089937210083008,worker1,0.19089937210083008,787797,1312,0.0,0,0
4990,1,0.27062559127807617,9,9,1,0,0.9800751209259033,789109,0.18871331214904785,worker1,0.18871331214904785,787797,1312,0.0,0,0
4991,1,0.27226710319519043,9,9,1,0,0.8079057335853577,789109,0.19128727912902832,worker1,0.19128727912902832,787797,1312,0.0,0,0
4992,1,0.27289342880249023,6,6,1,0,0.9806000590324402,789109,0.19092082977294922,worker1,0.19092082977294922,787797,1312,0.0,0,0
4993,1,0.36369776725769043,5,3,0,1,0.7269901633262634,789109,0.2815818786621094,worker1,0.2815818786621094,787797,1312,0.0,0,0
4994,1,0.36191511154174805,3,3,1,1,0.9470138549804688,789109,0.27963852882385254,worker1,0.27963852882385254,787797,1312,0.0,0,0
4995,1,0.27449822425842285,4,4,1,0,0.9746085405349731,789109,0.19249224662780762,worker1,0.19249224662780762,787797,1312,0.0,0,0
4996,1,0.3736584186553955,3,3,1,1,0.9706865549087524,789109,0.2915205955505371,worker1,0.2915205955505371,787797,1312,0.0,0,0
4997,1,0.27994537353515625,5,5,1,0,0.7209540605545044,789109,0.19865202903747559,worker1,0.19865202903747559,787797,1312,0.0,0,0
4998,1,0.37254977226257324,3,3,1,1,0.8921443819999695,789109,0.29058146476745605,worker1,0.29058146476745605,787797,1312,0.0,0,0
4999,1,0.26395463943481445,1,1,1,0,0.9990394711494446,789109,0.1831057071685791,worker1,0.1831057071685791,787797,1312,0.0,0,0
5000,1,0.27315688133239746,9,9,1,0,0.9993267059326172,789109,0.19096136093139648,worker1,0.19096136093139648,787797,1312,0.0,0,0
5001,1,0.3624289035797119,3,3,1,1,0.9944260120391846,789109,0.2796800136566162,worker1,0.2796800136566162,787797,1312,0.0,0,0
5002,1,0.3704972267150879,2,2,1,1,0.9814811944961548,789109,0.288402795791626,worker1,0.288402795791626,787797,1312,0.0,0,0
5003,1,0.2667410373687744,6,6,1,0,0.9882482886314392,789109,0.1838512420654297,worker1,0.1838512420654297,787797,1312,0.0,0,0
5004,1,0.2721872329711914,8,8,1,0,0.9973165392875671,789109,0.1896512508392334,worker1,0.1896512508392334,787797,1312,0.0,0,0
5005,1,0.358304500579834,7,7,1,1,0.9851441383361816,789109,0.2763345241546631,worker1,0.2763345241546631,787797,1312,0.0,0,0
5006,1,0.2848198413848877,4,4,1,0,0.9678542613983154,789109,0.20183897018432617,worker1,0.20183897018432617,787797,1312,0.0,0,0
5007,1,0.3662261962890625,4,4,1,1,0.9438847899436951,789109,0.2836265563964844,worker1,0.2836265563964844,787797,1312,0.0,0,0
5008,1,0.2749354839324951,5,5,1,0,0.7502864003181458,789109,0.19342327117919922,worker1,0.19342327117919922,787797,1312,0.0,0,0
5009,1,0.27617907524108887,3,3,1,0,0.8957042694091797,789109,0.19536662101745605,worker1,0.19536662101745605,787797,1312,0.0,0,0
5010,1,0.35772180557250977,7,7,1,1,0.9996216297149658,789109,0.27700328826904297,worker1,0.27700328826904297,787797,1312,0.0,0,0
5011,1,0.36327219009399414,9,9,1,1,0.9041168689727783,789109,0.2822573184967041,worker1,0.2822573184967041,787797,1312,0.0,0,0
5012,1,0.2673213481903076,5,3,0,0,0.4959441125392914,789109,0.18462347984313965,worker1,0.18462347984313965,787797,1312,0.0,0,0
5013,1,0.26252269744873047,6,6,1,0,0.7812914848327637,789109,0.18021512031555176,worker1,0.18021512031555176,787797,1312,0.0,0,0
5014,1,0.26630616188049316,5,3,0,0,0.9545477628707886,789109,0.18423843383789062,worker1,0.18423843383789062,787797,1312,0.0,0,0
5015,1,0.2628204822540283,8,8,1,0,0.9847560524940491,789109,0.18068623542785645,worker1,0.18068623542785645,787797,1312,0.0,0,0
5016,1,0.3596985340118408,6,6,1,1,0.7568708658218384,789109,0.2779860496520996,worker1,0.2779860496520996,787797,1312,0.0,0,0
5017,1,0.5102865695953369,5,5,1,2,0.7235174179077148,1840527,0.3694772720336914,worker1->worker2,0.28486180305480957,787797,525750,0.08461546897888184,525668,1312
5018,1,0.4971330165863037,2,2,1,2,0.9277713298797607,1840527,0.3601665496826172,worker1->worker2,0.2822282314300537,787797,525750,0.07793831825256348,525668,1312
5019,1,0.5026352405548096,0,0,1,2,0.7929591536521912,1840527,0.36575889587402344,worker1->worker2,0.2902548313140869,787797,525750,0.07550406455993652,525668,1312
5020,1,0.27034592628479004,6,6,1,0,0.7951077222824097,789109,0.1890578269958496,worker1,0.1890578269958496,787797,1312,0.0,0,0
5021,1,0.2608911991119385,2,2,1,0,0.8909469842910767,789109,0.1793501377105713,worker1,0.1793501377105713,787797,1312,0.0,0,0
5022,1,0.2664930820465088,9,9,1,0,0.9266613125801086,789109,0.18451952934265137,worker1,0.18451952934265137,787797,1312,0.0,0,0
5023,1,0.3563821315765381,8,8,1,1,0.6300099492073059,789109,0.27425122261047363,worker1,0.27425122261047363,787797,1312,0.0,0,0
5024,1,0.27104759216308594,6,6,1,0,0.9502182006835938,789109,0.18900609016418457,worker1,0.18900609016418457,787797,1312,0.0,0,0
5025,1,0.26247334480285645,9,9,1,0,0.9989562034606934,789109,0.18087363243103027,worker1,0.18087363243103027,787797,1312,0.0,0,0
5026,1,0.274883508682251,0,0,1,0,0.90616774559021,789107,0.19272756576538086,worker1,0.19272756576538086,787797,1310,0.0,0,0
5027,1,0.2652263641357422,1,1,1,0,0.8913806676864624,789109,0.18257832527160645,worker1,0.18257832527160645,787797,1312,0.0,0,0
5028,1,0.3591763973236084,5,5,1,1,0.9441174268722534,789109,0.27684664726257324,worker1,0.27684664726257324,787797,1312,0.0,0,0
5029,1,0.2624671459197998,6,6,1,0,0.8907318711280823,789109,0.18163537979125977,worker1,0.18163537979125977,787797,1312,0.0,0,0
5030,1,0.2680995464324951,3,3,1,0,0.6966385841369629,789109,0.18598580360412598,worker1,0.18598580360412598,787797,1312,0.0,0,0
5031,1,0.26773810386657715,9,9,1,0,0.6224359273910522,789109,0.18570613861083984,worker1,0.18570613861083984,787797,1312,0.0,0,0
5032,1,0.2670893669128418,4,7,0,0,0.9019824266433716,789109,0.1850886344909668,worker1,0.1850886344909668,787797,1312,0.0,0,0
5033,1,0.3765993118286133,9,9,1,1,0.9077179431915283,789109,0.2943711280822754,worker1,0.2943711280822754,787797,1312,0.0,0,0
5034,1,0.27068161964416504,8,0,0,0,0.6334065794944763,789109,0.18845820426940918,worker1,0.18845820426940918,787797,1312,0.0,0,0
5035,1,0.2718062400817871,1,1,1,0,0.9390236139297485,789109,0.18948721885681152,worker1,0.18948721885681152,787797,1312,0.0,0,0
5036,1,0.2632620334625244,3,3,1,0,0.8374558687210083,789109,0.18128323554992676,worker1,0.18128323554992676,787797,1312,0.0,0,0
5037,1,0.36565399169921875,4,4,1,1,0.8892387747764587,789109,0.2836768627166748,worker1,0.2836768627166748,787797,1312,0.0,0,0
5038,1,0.27125000953674316,9,9,1,0,0.9999709129333496,789109,0.18899154663085938,worker1,0.18899154663085938,787797,1312,0.0,0,0
5039,1,0.2718162536621094,0,0,1,0,0.7343581318855286,789109,0.19009184837341309,worker1,0.19009184837341309,787797,1312,0.0,0,0
5040,1,0.2689793109893799,3,3,1,0,0.8760660290718079,789109,0.18723416328430176,worker1,0.18723416328430176,787797,1312,0.0,0,0
5041,1,0.26840949058532715,0,2,0,0,0.7475825548171997,789109,0.1864013671875,worker1,0.1864013671875,787797,1312,0.0,0,0
5042,1,0.37480807304382324,8,0,0,1,0.838203489780426,789108,0.29292845726013184,worker1,0.29292845726013184,787797,1311,0.0,0,0
5043,1,0.26584458351135254,1,1,1,0,0.9998350143432617,789109,0.1851496696472168,worker1,0.1851496696472168,787797,1312,0.0,0,0
5044,1,0.2690401077270508,6,6,1,0,0.9815100431442261,789109,0.1880335807800293,worker1,0.1880335807800293,787797,1312,0.0,0,0
5045,1,0.2708451747894287,2,2,1,0,0.5807420611381531,789109,0.18881440162658691,worker1,0.18881440162658691,787797,1312,0.0,0,0
5046,1,0.5193829536437988,7,7,1,2,0.5720351338386536,1840527,0.37917160987854004,worker1->worker2,0.28942060470581055,787797,525750,0.08975100517272949,525668,1312
5047,1,0.2580385208129883,6,6,1,0,0.922976016998291,789108,0.1762700080871582,worker1,0.1762700080871582,787797,1311,0.0,0,0
5048,1,0.36331915855407715,8,8,1,1,0.9380239248275757,789109,0.2812979221343994,worker1,0.2812979221343994,787797,1312,0.0,0,0
5049,1,0.26465630531311035,8,8,1,0,0.8429333567619324,789109,0.18275761604309082,worker1,0.18275761604309082,787797,1312,0.0,0,0
5050,1,0.2644922733306885,3,3,1,0,0.8195361495018005,789109,0.18252110481262207,worker1,0.18252110481262207,787797,1312,0.0,0,0
5051,1,0.2653989791870117,0,0,1,0,0.8963691592216492,789109,0.18335866928100586,worker1,0.18335866928100586,787797,1312,0.0,0,0
5052,1,0.573002815246582,3,0,0,3,0.871398389339447,1840526,0.43622279167175293,worker1->worker2,0.28166747093200684,787797,525750,0.1545553207397461,525668,1311
5053,1,0.25830769538879395,6,6,1,0,0.7109668254852295,789109,0.17686223983764648,worker1,0.17686223983764648,787797,1312,0.0,0,0
5054,1,0.25722765922546387,4,4,1,0,0.804358720779419,789108,0.17570972442626953,worker1,0.17570972442626953,787797,1311,0.0,0,0
5055,1,0.2757141590118408,4,2,0,0,0.8060057759284973,789109,0.19401955604553223,worker1,0.19401955604553223,787797,1312,0.0,0,0
5056,1,0.35316944122314453,6,5,0,1,0.8444834351539612,789109,0.27099156379699707,worker1,0.27099156379699707,787797,1312,0.0,0,0
5057,1,0.36570000648498535,6,6,1,1,0.9212059378623962,789109,0.2833442687988281,worker1,0.2833442687988281,787797,1312,0.0,0,0
5058,1,0.2613852024078369,6,6,1,0,0.973773181438446,789108,0.17902326583862305,worker1,0.17902326583862305,787797,1311,0.0,0,0
5059,1,0.26276063919067383,0,0,1,0,0.9872220158576965,789109,0.18075990676879883,worker1,0.18075990676879883,787797,1312,0.0,0,0
5060,1,0.27530908584594727,5,5,1,0,0.6381323933601379,789109,0.19331908226013184,worker1,0.19331908226013184,787797,1312,0.0,0,0
5061,1,0.2666494846343994,7,7,1,0,0.9101126194000244,789109,0.18449854850769043,worker1,0.18449854850769043,787797,1312,0.0,0,0
5062,1,0.2651231288909912,2,2,1,0,0.9449102282524109,789109,0.18300461769104004,worker1,0.18300461769104004,787797,1312,0.0,0,0
5063,1,0.27394628524780273,2,2,1,0,0.7552814483642578,789109,0.19185328483581543,worker1,0.19185328483581543,787797,1312,0.0,0,0
5064,1,0.3706057071685791,5,5,1,1,0.8818563222885132,789109,0.2881956100463867,worker1,0.2881956100463867,787797,1312,0.0,0,0
5065,1,0.2680840492248535,1,1,1,0,0.8430118560791016,789109,0.18562865257263184,worker1,0.18562865257263184,787797,1312,0.0,0,0
5066,1,0.36017560958862305,2,2,1,1,0.9979128241539001,789109,0.2779679298400879,worker1,0.2779679298400879,787797,1312,0.0,0,0
5067,1,0.2610039710998535,5,5,1,0,0.8986609578132629,789109,0.1790924072265625,worker1,0.1790924072265625,787797,1312,0.0,0,0
5068,1,0.2668302059173584,7,7,1,0,0.8684019446372986,789109,0.18479561805725098,worker1,0.18479561805725098,787797,1312,0.0,0,0
5069,1,0.5263848304748535,5,7,0,2,0.7841904759407043,1840527,0.3863816261291504,worker1->worker2,0.2813713550567627,787797,525750,0.1050102710723877,525668,1312
5070,1,0.2613840103149414,9,9,1,0,0.8626412153244019,789109,0.1795203685760498,worker1,0.1795203685760498,787797,1312,0.0,0,0
5071,1,0.2706639766693115,2,2,1,0,0.9993864297866821,789109,0.18896150588989258,worker1,0.18896150588989258,787797,1312,0.0,0,0
5072,1,0.26737403869628906,3,7,0,0,0.8952183723449707,789109,0.18532919883728027,worker1,0.18532919883728027,787797,1312,0.0,0,0
5073,1,0.4908146858215332,2,2,1,2,0.9867745637893677,1840527,0.35331058502197266,worker1->worker2,0.2768244743347168,787797,525750,0.07648611068725586,525668,1312
5074,1,0.49992847442626953,6,0,0,2,0.8128967881202698,1840527,0.3632376194000244,worker1->worker2,0.28686022758483887,787797,525750,0.07637739181518555,525668,1312
5075,1,0.37475109100341797,3,3,1,1,0.9053614139556885,789109,0.2925422191619873,worker1,0.2925422191619873,787797,1312,0.0,0,0
5076,1,0.2651543617248535,9,9,1,0,0.9943388104438782,789109,0.18328022956848145,worker1,0.18328022956848145,787797,1312,0.0,0,0
5077,1,0.3588106632232666,5,3,0,1,0.7240985631942749,789109,0.2771613597869873,worker1,0.2771613597869873,787797,1312,0.0,0,0
5078,1,0.2690751552581787,7,7,1,0,0.9980167150497437,789109,0.18752217292785645,worker1,0.18752217292785645,787797,1312,0.0,0,0
5079,1,0.2697608470916748,4,4,1,0,0.9905371069908142,789109,0.18851804733276367,worker1,0.18851804733276367,787797,1312,0.0,0,0
5080,1,0.27135634422302246,9,9,1,0,0.9508317112922668,789109,0.18941903114318848,worker1,0.18941903114318848,787797,1312,0.0,0,0
5081,1,0.26706576347351074,9,9,1,0,0.9952653646469116,789109,0.18584513664245605,worker1,0.18584513664245605,787797,1312,0.0,0,0
5082,1,0.2588217258453369,4,4,1,0,0.8099698424339294,789109,0.17800688743591309,worker1,0.17800688743591309,787797,1312,0.0,0,0
5083,1,0.2745804786682129,2,2,1,0,0.9227922558784485,789109,0.19230222702026367,worker1,0.19230222702026367,787797,1312,0.0,0,0
5084,1,0.2658834457397461,6,6,1,0,0.9510267972946167,789109,0.18387055397033691,worker1,0.18387055397033691,787797,1312,0.0,0,0
5085,1,0.2743852138519287,0,0,1,0,0.9786428213119507,789109,0.19338464736938477,worker1,0.19338464736938477,787797,1312,0.0,0,0
5086,1,0.2677121162414551,8,0,0,0,0.5181133151054382,789109,0.18648529052734375,worker1,0.18648529052734375,787797,1312,0.0,0,0
5087,1,0.3654320240020752,5,5,1,1,0.9353107810020447,789109,0.28373217582702637,worker1,0.28373217582702637,787797,1312,0.0,0,0
5088,1,0.364274263381958,9,3,0,1,0.49791115522384644,789110,0.2821228504180908,worker1,0.2821228504180908,787797,1313,0.0,0,0
5089,1,0.36365222930908203,6,6,1,1,0.8982887268066406,789109,0.281832218170166,worker1,0.281832218170166,787797,1312,0.0,0,0
5090,1,0.2713196277618408,8,8,1,0,0.9978222846984863,789109,0.19000792503356934,worker1,0.19000792503356934,787797,1312,0.0,0,0
5091,1,0.2692098617553711,9,9,1,0,0.9808216094970703,789109,0.18726658821105957,worker1,0.18726658821105957,787797,1312,0.0,0,0
5092,1,0.26760435104370117,1,1,1,0,0.9976359605789185,789109,0.18554401397705078,worker1,0.18554401397705078,787797,1312,0.0,0,0
5093,1,0.35251712799072266,3,5,0,1,0.8558357954025269,789109,0.27092695236206055,worker1,0.27092695236206055,787797,1312,0.0,0,0
5094,1,0.2696535587310791,0,0,1,0,0.9816873669624329,789109,0.18714284896850586,worker1,0.18714284896850586,787797,1312,0.0,0,0
5095,1,0.26821351051330566,2,2,1,0,0.7852222919464111,789109,0.18632769584655762,worker1,0.18632769584655762,787797,1312,0.0,0,0
5096,1,0.27010011672973633,5,3,0,0,0.8629107475280762,789109,0.1883389949798584,worker1,0.1883389949798584,787797,1312,0.0,0,0
5097,1,0.5282058715820312,2,2,1,2,0.8588681221008301,1840527,0.387542724609375,worker1->worker2,0.27978515625,787797,525750,0.107757568359375,525668,1312
5098,1,0.2647709846496582,8,8,1,0,0.9945380091667175,789109,0.18316292762756348,worker1,0.18316292762756348,787797,1312,0.0,0,0
